Ticker,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURGBP=X,EURGBP=X,EURGBP=X,EURGBP=X,EURGBP=X,EURGBP=X
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Datetime,,,,,,,,,,,,
2024-12-11 00:00:00+00:00,1.0534077882766724,1.0534077882766724,1.0531858205795288,1.0531858205795288,1.0531858205795288,0,0.8240100145339966,0.8242400288581848,0.8240000009536743,0.8242300152778625,0.8242300152778625,0
2024-12-11 00:05:00+00:00,1.0532968044281006,1.0532968044281006,1.0530749559402466,1.0530749559402466,1.0530749559402466,0,0.8241999745368958,0.8243100047111511,0.8241599798202515,0.8242899775505066,0.8242899775505066,0
2024-12-11 00:10:00+00:00,1.0530749559402466,1.0531858205795288,1.0530749559402466,1.0530749559402466,1.0530749559402466,0,0.8242800235748291,0.8243100047111511,0.8241699934005737,0.8242200016975403,0.8242200016975403,0
2024-12-11 00:15:00+00:00,1.0531858205795288,1.0532968044281006,1.0531858205795288,1.0531858205795288,1.0531858205795288,0,0.8242400288581848,0.8242599964141846,0.8241400122642517,0.8241999745368958,0.8241999745368958,0
2024-12-11 00:20:00+00:00,1.0531858205795288,1.0531858205795288,1.0531858205795288,1.0531858205795288,1.0531858205795288,0,0.8241599798202515,0.8242300152778625,0.8241299986839294,0.8241599798202515,0.8241599798202515,0
2024-12-11 00:25:00+00:00,1.0532968044281006,1.0532968044281006,1.0531858205795288,1.0531858205795288,1.0531858205795288,0,0.824150025844574,0.824400007724762,0.8241299986839294,0.8242800235748291,0.8242800235748291,0
2024-12-11 00:30:00+00:00,1.0530749559402466,1.0532968044281006,1.0530749559402466,1.0532968044281006,1.0532968044281006,0,0.8242599964141846,0.8243299722671509,0.8242300152778625,0.8242700099945068,0.8242700099945068,0
2024-12-11 00:35:00+00:00,1.0531858205795288,1.0532968044281006,1.0531858205795288,1.0532968044281006,1.0532968044281006,0,0.8242499828338623,0.8243299722671509,0.8242300152778625,0.8242599964141846,0.8242599964141846,0
2024-12-11 00:40:00+00:00,1.0532968044281006,1.0532968044281006,1.0531858205795288,1.0531858205795288,1.0531858205795288,0,0.8242400288581848,0.8242700099945068,0.8241900205612183,0.8242599964141846,0.8242599964141846,0
2024-12-11 00:45:00+00:00,1.0531858205795288,1.0532968044281006,1.0531858205795288,1.0532968044281006,1.0532968044281006,0,0.8242700099945068,0.8242999911308289,0.824180006980896,0.8242200016975403,0.8242200016975403,0
2024-12-11 00:50:00+00:00,1.0532968044281006,1.0535187721252441,1.0532968044281006,1.0535187721252441,1.0535187721252441,0,0.8242200016975403,0.8242999911308289,0.8241999745368958,0.8242400288581848,0.8242400288581848,0
2024-12-11 00:55:00+00:00,1.0532968044281006,1.0534077882766724,1.0531858205795288,1.0531858205795288,1.0531858205795288,0,0.8242300152778625,0.8242999911308289,0.8240900039672852,0.8241299986839294,0.8241299986839294,0
2024-12-11 01:00:00+00:00,1.0532968044281006,1.0532968044281006,1.0531858205795288,1.0532968044281006,1.0532968044281006,0,0.8241199851036072,0.8242999911308289,0.8241099715232849,0.8242300152778625,0.8242300152778625,0
2024-12-11 01:05:00+00:00,1.0532968044281006,1.0532968044281006,1.0531858205795288,1.0531858205795288,1.0531858205795288,0,0.824209988117218,0.8243399858474731,0.8241999745368958,0.8242400288581848,0.8242400288581848,0
2024-12-11 01:10:00+00:00,1.0532968044281006,1.0532968044281006,1.0530749559402466,1.0532968044281006,1.0532968044281006,0,0.8242200016975403,0.8242999911308289,0.8241900205612183,0.8242499828338623,0.8242499828338623,0
2024-12-11 01:15:00+00:00,1.0534077882766724,1.0534077882766724,1.0532968044281006,1.0532968044281006,1.0532968044281006,0,0.8242499828338623,0.8243299722671509,0.8242300152778625,0.8242899775505066,0.8242899775505066,0
2024-12-11 01:20:00+00:00,1.0534077882766724,1.0535187721252441,1.0534077882766724,1.0535187721252441,1.0535187721252441,0,0.8242899775505066,0.824400007724762,0.8242800235748291,0.8242899775505066,0.8242899775505066,0
2024-12-11 01:25:00+00:00,1.053629755973816,1.053629755973816,1.0535187721252441,1.053629755973816,1.053629755973816,0,0.8242999911308289,0.824400007724762,0.8242800235748291,0.8243499994277954,0.8243499994277954,0
2024-12-11 01:30:00+00:00,1.053629755973816,1.053629755973816,1.0535187721252441,1.053629755973816,1.053629755973816,0,0.8243600130081177,0.824429988861084,0.8242899775505066,0.8242999911308289,0.8242999911308289,0
2024-12-11 01:35:00+00:00,1.053629755973816,1.0537407398223877,1.053629755973816,1.053629755973816,1.053629755973816,0,0.8242999911308289,0.824429988861084,0.8242899775505066,0.8244100213050842,0.8244100213050842,0
2024-12-11 01:40:00+00:00,1.0537407398223877,1.0537407398223877,1.053629755973816,1.0537407398223877,1.0537407398223877,0,0.8243899941444397,0.824429988861084,0.8243299722671509,0.8243600130081177,0.8243600130081177,0
2024-12-11 01:45:00+00:00,1.0537407398223877,1.0537407398223877,1.0535187721252441,1.053629755973816,1.053629755973816,0,0.8243499994277954,0.8245000243186951,0.8242899775505066,0.8243299722671509,0.8243299722671509,0
2024-12-11 01:50:00+00:00,1.053629755973816,1.053629755973816,1.0534077882766724,1.0535187721252441,1.0535187721252441,0,0.8243299722671509,0.8244100213050842,0.8242999911308289,0.8243600130081177,0.8243600130081177,0
2024-12-11 01:55:00+00:00,1.053629755973816,1.0537407398223877,1.0535187721252441,1.0537407398223877,1.0537407398223877,0,0.8243700265884399,0.8244600296020508,0.8243399858474731,0.8243899941444397,0.8243899941444397,0
2024-12-11 02:00:00+00:00,1.0537407398223877,1.0537407398223877,1.0535187721252441,1.0535187721252441,1.0535187721252441,0,0.8243899941444397,0.8244199752807617,0.8242999911308289,0.824400007724762,0.824400007724762,0
2024-12-11 02:05:00+00:00,1.0537407398223877,1.0537407398223877,1.053629755973816,1.053629755973816,1.053629755973816,0,0.8244199752807617,0.8244600296020508,0.8243499994277954,0.8244100213050842,0.8244100213050842,0
2024-12-11 02:10:00+00:00,1.053629755973816,1.0537407398223877,1.053629755973816,1.0537407398223877,1.0537407398223877,0,0.8244100213050842,0.8245000243186951,0.8243700265884399,0.8244699835777283,0.8244699835777283,0
2024-12-11 02:15:00+00:00,1.0537407398223877,1.053851842880249,1.0537407398223877,1.053851842880249,1.053851842880249,0,0.8244799971580505,0.8245000243186951,0.8243899941444397,0.8244400024414062,0.8244400024414062,0
2024-12-11 02:20:00+00:00,1.0537407398223877,1.0540739297866821,1.0537407398223877,1.0540739297866821,1.0540739297866821,0,0.8244600296020508,0.8246099948883057,0.824400007724762,0.8245700001716614,0.8245700001716614,0
2024-12-11 02:25:00+00:00,1.054185152053833,1.054185152053833,1.0540739297866821,1.054185152053833,1.054185152053833,0,0.8245700001716614,0.8246200084686279,0.8244799971580505,0.8246099948883057,0.8246099948883057,0
2024-12-11 02:30:00+00:00,1.0540739297866821,1.0540739297866821,1.053851842880249,1.053851842880249,1.053851842880249,0,0.8245900273323059,0.8246399760246277,0.8245300054550171,0.8245700001716614,0.8245700001716614,0
2024-12-11 02:35:00+00:00,1.053851842880249,1.053851842880249,1.0537407398223877,1.053851842880249,1.053851842880249,0,0.8245599865913391,0.8246099948883057,0.8244900107383728,0.8245999813079834,0.8245999813079834,0
2024-12-11 02:40:00+00:00,1.0539628267288208,1.0539628267288208,1.0537407398223877,1.0537407398223877,1.0537407398223877,0,0.8245900273323059,0.8246399760246277,0.8245199918746948,0.8245599865913391,0.8245599865913391,0
2024-12-11 02:45:00+00:00,1.0537407398223877,1.053851842880249,1.0537407398223877,1.053851842880249,1.053851842880249,0,0.8245400190353394,0.8245999813079834,0.8244799971580505,0.8245400190353394,0.8245400190353394,0
2024-12-11 02:50:00+00:00,1.053851842880249,1.054185152053833,1.053851842880249,1.054185152053833,1.054185152053833,0,0.8245499730110168,0.8246300220489502,0.8245300054550171,0.8245400190353394,0.8245400190353394,0
2024-12-11 02:55:00+00:00,1.0540739297866821,1.0540739297866821,1.053851842880249,1.0539628267288208,1.0539628267288208,0,0.8245300054550171,0.8246300220489502,0.8244900107383728,0.8245599865913391,0.8245599865913391,0
2024-12-11 03:00:00+00:00,1.0539628267288208,1.0540739297866821,1.053851842880249,1.053851842880249,1.053851842880249,0,0.8245199918746948,0.8245999813079834,0.824400007724762,0.8244199752807617,0.8244199752807617,0
2024-12-11 03:05:00+00:00,1.0537407398223877,1.053851842880249,1.0537407398223877,1.0537407398223877,1.0537407398223877,0,0.824429988861084,0.8245000243186951,0.8243499994277954,0.824400007724762,0.824400007724762,0
2024-12-11 03:10:00+00:00,1.0537407398223877,1.0537407398223877,1.053629755973816,1.0537407398223877,1.0537407398223877,0,0.8244199752807617,0.8244199752807617,0.8242499828338623,0.8242800235748291,0.8242800235748291,0
2024-12-11 03:15:00+00:00,1.053629755973816,1.0537407398223877,1.053629755973816,1.0537407398223877,1.0537407398223877,0,0.8242700099945068,0.8243299722671509,0.8242200016975403,0.8242499828338623,0.8242499828338623,0
2024-12-11 03:20:00+00:00,1.0537407398223877,1.0537407398223877,1.0534077882766724,1.0534077882766724,1.0534077882766724,0,0.8242999911308289,0.8243700265884399,0.8241999745368958,0.8242300152778625,0.8242300152778625,0
2024-12-11 03:25:00+00:00,1.0532968044281006,1.0534077882766724,1.0531858205795288,1.0534077882766724,1.0534077882766724,0,0.824209988117218,0.8242999911308289,0.8240900039672852,0.8242800235748291,0.8242800235748291,0
2024-12-11 03:30:00+00:00,1.0532968044281006,1.0532968044281006,1.0531858205795288,1.0532968044281006,1.0532968044281006,0,0.8242599964141846,0.8242999911308289,0.8241099715232849,0.8242200016975403,0.8242200016975403,0
2024-12-11 03:35:00+00:00,1.0532968044281006,1.0532968044281006,1.0532968044281006,1.0532968044281006,1.0532968044281006,0,0.8242200016975403,0.8243100047111511,0.8241900205612183,0.8242499828338623,0.8242499828338623,0
2024-12-11 03:40:00+00:00,1.0532968044281006,1.0534077882766724,1.0532968044281006,1.0534077882766724,1.0534077882766724,0,0.8242599964141846,0.8243399858474731,0.8242300152778625,0.8242700099945068,0.8242700099945068,0
2024-12-11 03:45:00+00:00,1.0534077882766724,1.0534077882766724,1.0532968044281006,1.0534077882766724,1.0534077882766724,0,0.8242499828338623,0.8242999911308289,0.8241999745368958,0.8242400288581848,0.8242400288581848,0
2024-12-11 03:50:00+00:00,1.0534077882766724,1.0534077882766724,1.0531858205795288,1.0531858205795288,1.0531858205795288,0,0.8242499828338623,0.8242999911308289,0.8241900205612183,0.8242400288581848,0.8242400288581848,0
2024-12-11 03:55:00+00:00,1.0530749559402466,1.0531858205795288,1.0530749559402466,1.0531858205795288,1.0531858205795288,0,0.8242300152778625,0.8242499828338623,0.8241699934005737,0.8241999745368958,0.8241999745368958,0
2024-12-11 04:00:00+00:00,1.0530749559402466,1.0530749559402466,1.0530749559402466,1.0530749559402466,1.0530749559402466,0,0.8241900205612183,0.8242999911308289,0.8241699934005737,0.8242300152778625,0.8242300152778625,0
2024-12-11 04:05:00+00:00,1.0530749559402466,1.0532968044281006,1.0530749559402466,1.0532968044281006,1.0532968044281006,0,0.8242300152778625,0.8243100047111511,0.8241900205612183,0.8242700099945068,0.8242700099945068,0
