Ticker,USDEUR=X,USDEUR=X,USDEUR=X,USDEUR=X,USDGBP=X,USDGBP=X,USDGBP=X,USDGBP=X,EURGBP=X,EURGBP=X,EURGBP=X,EURGBP=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,GBPUSD=X,GBPUSD=X,GBPUSD=X,GBPUSD=X,GBPEUR=X,GBPEUR=X,GBPEUR=X,GBPEUR=X
Price,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close
Date,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-25,0.9016000032424927,0.9027000069618225,0.9002000093460083,0.9017000198364258,0.7731000185012817,0.7738140225410461,0.7700009942054749,0.7731000185012817,0.8569999933242798,0.8607000112533569,0.8491299748420715,0.8569999933242798,1.109139323234558,1.110864281654358,1.1077877283096313,1.1090162992477417,1.2934937477111816,1.2986996173858643,1.2923002243041992,1.2934937477111816,1.1663000583648682,1.170799970626831,1.1638000011444092,1.1660000085830688
2019-12-26,0.9013000130653381,0.9023000001907349,0.9004999995231628,0.9012699723243713,0.7709000110626221,0.7715299725532532,0.7682999968528748,0.770799994468689,0.8551999926567078,0.8554999828338623,0.8529000282287598,0.8553000092506409,1.1095085144042969,1.1104941368103027,1.1082788705825806,1.1095454692840576,1.2971850633621216,1.301574945449829,1.296125888824463,1.2973533868789673,1.1689000129699707,1.172160029411316,1.1686999797821045,1.1689000129699707
2019-12-27,0.9007999897003174,0.9009010195732117,0.8944000005722046,0.9008100032806396,0.7690600156784058,0.7708799839019775,0.7623000144958496,0.76910001039505,0.8536999821662903,0.8563200235366821,0.8509500026702881,0.8537999987602234,1.1101243495941162,1.118067979812622,1.1099998950958252,1.110111951828003,1.3002886772155762,1.3118194341659546,1.2972187995910645,1.3002209663391113,1.1711699962615967,1.1749999523162842,1.167490005493164,1.1708500385284424
2019-12-30,0.8943300247192383,0.8943300247192383,0.8912100195884705,0.8942700028419495,0.7638599872589111,0.7640799880027771,0.7602999806404114,0.7638300061225891,0.8540599942207336,0.8555799722671509,0.8512799739837646,0.8540599942207336,1.1181554794311523,1.1220699548721313,1.1181554794311523,1.1182304620742798,1.3091404438018799,1.3152703046798706,1.3087635040283203,1.3091918230056763,1.170699954032898,1.1746000051498413,1.1686099767684937,1.1706600189208984
2019-12-31,0.8924999833106995,0.892799973487854,0.8895999789237976,0.8926740288734436,0.7623999714851379,0.7627999782562256,0.7529000043869019,0.7626000046730042,0.8541899919509888,0.8547999858856201,0.8454399704933167,0.8542600274085999,1.1204482316970825,1.1241008043289185,1.1200717687606812,1.120229721069336,1.3116475343704224,1.3281975984573364,1.3109596967697144,1.3113033771514893,1.1705199480056763,1.1824599504470825,1.169600009918213,1.170390009880066
2020-01-01,0.8912000060081482,0.8960999846458435,0.8906000256538391,0.8912000060081482,0.754489004611969,0.7565000057220459,0.7535229921340942,0.7540000081062317,0.8460999727249146,0.847100019454956,0.8312900066375732,0.8461999893188477,1.1220825910568237,1.1228384971618652,1.115946888923645,1.1220825910568237,1.3254003524780273,1.3270995616912842,1.3218770027160645,1.326259970664978,1.181399941444397,1.187399983406067,1.180899977684021,1.181399941444397
2020-01-02,0.8913499712944031,0.8955100178718567,0.8906999826431274,0.8912000060081482,0.7546899914741516,0.761900007724762,0.7537000179290771,0.7547000050544739,0.8466299772262573,0.8512499928474426,0.84579998254776,0.8465700149536133,1.1218937635421753,1.12271249294281,1.1166820526123047,1.1220825910568237,1.3250473737716675,1.3267878293991089,1.312508225440979,1.3250298500061035,1.18094003200531,1.181879997253418,1.1744999885559082,1.180899977684021
2020-01-03,0.8951900005340576,0.8988199830055237,0.8944000005722046,0.8951399922370911,0.7608100175857544,0.765999972820282,0.7598099708557129,0.7602999806404114,0.8496000170707703,0.8542199730873108,0.8492000102996826,0.8495000004768372,1.1170812845230103,1.118067979812622,1.112569808959961,1.1171437501907349,1.314388632774353,1.316118597984314,1.305483102798462,1.3152703046798706,1.1764999628067017,1.1772700548171997,1.1704800128936768,1.1768900156021118
2020-01-06,0.8958600163459778,0.8962100148200989,0.8921999931335449,0.8959000110626221,0.7644500136375427,0.7653800249099731,0.7590709924697876,0.764519989490509,0.8532500267028809,0.8543999791145325,0.8492699861526489,0.8532900214195251,1.1162458658218384,1.120824933052063,1.1158099174499512,1.1161960363388062,1.3081300258636475,1.3173998594284058,1.3065404891967773,1.308010220527649,1.1717499494552612,1.1773300170898438,1.1699999570846558,1.1716899871826172
2020-01-07,0.8931900262832642,0.8980799913406372,0.8928999900817871,0.8930169939994812,0.759190022945404,0.7635700106620789,0.756879985332489,0.7592999935150146,0.8499100208282471,0.8526099920272827,0.8466600179672241,0.8499799966812134,1.1195825338363647,1.1199462413787842,1.1134865283966064,1.1197994947433472,1.3171932697296143,1.3212134838104248,1.3096375465393066,1.317002534866333,1.1763499975204468,1.1807299852371216,1.172700047492981,1.1763499975204468
2020-01-08,0.896399974822998,0.9000200033187866,0.8956400156021118,0.8964800238609314,0.7627000212669373,0.7643700242042542,0.7593299746513367,0.7625600099563599,0.8506900072097778,0.8514900207519531,0.84552001953125,0.8505300283432007,1.1155734062194824,1.1165200471878052,1.111086368560791,1.1154738664627075,1.311131477355957,1.3169505596160889,1.3082668781280518,1.31137216091156,1.1751999855041504,1.1825200319290161,1.1742000579833984,1.175510048866272
2020-01-09,0.8997300267219543,0.9013000130653381,0.8991000056266785,0.8998299837112427,0.7630199790000916,0.768339991569519,0.761929988861084,0.7630599737167358,0.8479999899864197,0.8531799912452698,0.847000002861023,0.8478999733924866,1.1114444732666016,1.1122233867645264,1.1095085144042969,1.1113210916519165,1.3105816841125488,1.312456488609314,1.3015071153640747,1.3105130195617676,1.1787999868392944,1.180209994316101,1.1720000505447388,1.1791199445724487
2020-01-10,0.9001500010490417,0.9020199775695801,0.8992000222206116,0.8999999761581421,0.7651500105857849,0.766319990158081,0.7636100053787231,0.7651000022888184,0.8499000072479248,0.8515999913215637,0.8478999733924866,0.8499500155448914,1.1109259128570557,1.1120996475219727,1.1086229085922241,1.1111111640930176,1.3069332838058472,1.309569001197815,1.3049379587173462,1.3070186376571655,1.176360011100769,1.1791199445724487,1.1740000247955322,1.176200032234192
2020-01-13,0.8995599746704102,0.8997600078582764,0.8972899913787842,0.8995500206947327,0.7666500210762024,0.7714899778366089,0.7664999961853027,0.766539990901947,0.8521599769592285,0.8581600189208984,0.852150022983551,0.8521299958229065,1.1116546392440796,1.114466905593872,1.1114075183868408,1.1116669178009033,1.3043761253356934,1.3046314716339111,1.2961931228637695,1.3045634031295776,1.1730999946594238,1.1732800006866455,1.165120005607605,1.17330002784729
2020-01-14,0.8981099724769592,0.9004499912261963,0.8971999883651733,0.8980100154876709,0.7699589729309082,0.7717999815940857,0.7681099772453308,0.7699300050735474,0.8572400212287903,0.8595399856567383,0.8546000123023987,0.8573200106620789,1.1134493350982666,1.1145787239074707,1.11055588722229,1.1135733127593994,1.298770546913147,1.3018969297409058,1.2956725358963013,1.2988194227218628,1.1663399934768677,1.1700400114059448,1.163349986076355,1.1662499904632568
2020-01-15,0.8985000252723694,0.8992599844932556,0.8957800269126892,0.8984000086784363,0.7678999900817871,0.7698699831962585,0.7667999863624573,0.7678999900817871,0.8545399904251099,0.8576700091362,0.8537999987602234,0.8545200228691101,1.1129660606384277,1.1163455247879028,1.112025499343872,1.113089919090271,1.3022528886795044,1.3041210174560547,1.2989206314086914,1.3022528886795044,1.169800043106079,1.1709799766540527,1.1658899784088135,1.1701200008392334
2020-01-16,0.8966439962387085,0.8984900116920471,0.8950999975204468,0.8965389728546143,0.7667999863624573,0.767520010471344,0.7644299864768982,0.7667999863624573,0.8552200198173523,0.855929970741272,0.8509899973869324,0.8550999760627747,1.1152697801589966,1.117193579673767,1.112978458404541,1.1154004335403442,1.3041210174560547,1.3081642389297485,1.302897572517395,1.3041210174560547,1.1689000129699707,1.1747699975967407,1.1681599617004395,1.1691900491714478
2020-01-17,0.8978270292282104,0.9019100069999695,0.8972629904747009,0.8977000117301941,0.7646499872207642,0.7681800127029419,0.762440025806427,0.7645999789237976,0.8517000079154968,0.8527699708938599,0.848800003528595,0.8514000177383423,1.113800287246704,1.1145004034042358,1.1087580919265747,1.1139578819274902,1.3077878952026367,1.3115785121917725,1.3017781972885132,1.3078734874725342,1.1740200519561768,1.177970051765442,1.1724400520324707,1.1741399765014648
2020-01-20,0.9012899994850159,0.9027299880981445,0.9004999995231628,0.9013400077819824,0.768809974193573,0.7713199853897095,0.7686600089073181,0.7688000202178955,0.8528900146484375,0.855180025100708,0.8519999980926514,0.8529000282287598,1.1095207929611206,1.1104941368103027,1.1077508926391602,1.1094592809677124,1.3007115125656128,1.3009653091430664,1.2964787483215332,1.3007283210754395,1.1721500158309937,1.1734199523925781,1.169100046157837,1.1722999811172485
2020-01-21,0.9011899828910828,0.9020000100135803,0.8992999792098999,0.9011499881744385,0.7688000202178955,0.7694680094718933,0.7642899751663208,0.7688999772071838,0.8532099723815918,0.8534899950027466,0.849560022354126,0.8532000184059143,1.1096439361572266,1.1119760274887085,1.1086474657058716,1.109693169593811,1.3007283210754395,1.3084039688110352,1.2995991706848145,1.3005592823028564,1.1717000007629395,1.1769599914550781,1.1713000535964966,1.1718000173568726
2020-01-22,0.9020500183105469,0.9032099843025208,0.9010800123214722,0.9020699858665466,0.7664999961853027,0.7670000195503235,0.7604699730873108,0.7663999795913696,0.8495699763298035,0.8500000238418579,0.8424000144004822,0.8496900200843811,1.1085859537124634,1.1097793579101562,1.1071622371673584,1.108561396598816,1.3046314716339111,1.3149763345718384,1.3037809133529663,1.3048017024993896,1.1769100427627563,1.1868900060653687,1.1759999990463257,1.1763999462127686
2020-01-23,0.9010999798774719,0.9060400128364563,0.9006400108337402,0.9011899828910828,0.7605999708175659,0.763450026512146,0.7603499889373779,0.7607600092887878,0.8442000150680542,0.8454399704933167,0.84170001745224,0.8440999984741211,1.1097548007965088,1.1103215217590332,1.1037039756774902,1.1096439361572266,1.3147515058517456,1.3151837587356567,1.3098434209823608,1.3144749402999878,1.1842999458312988,1.1879099607467651,1.1825000047683716,1.1844199895858765
2020-01-24,0.9045400023460388,0.9073399901390076,0.9040899872779846,0.9045500159263611,0.7621999979019165,0.7656999826431274,0.7598400115966797,0.7621999979019165,0.8425700068473816,0.8442500233650208,0.8396000266075134,0.8425899744033813,1.105534315109253,1.1060845851898193,1.1021226644515991,1.1055220365524292,1.311991572380066,1.3160665035247803,1.3059945106506348,1.311991572380066,1.186650037765503,1.1907999515533447,1.1843199729919434,1.1866099834442139
2020-01-27,0.9069200158119202,0.9082599878311157,0.9057999849319458,0.9070000052452087,0.7656000256538391,0.7662000060081482,0.7631800174713135,0.7655900120735168,0.8440999984741211,0.8448799848556519,0.8409299850463867,0.8440200090408325,1.1026331186294556,1.1039965152740479,1.1010063886642456,1.1025358438491821,1.306165099143982,1.3103067874908447,1.3051422834396362,1.3061821460723877,1.184499979019165,1.1890100240707397,1.1833000183105469,1.1845300197601318
2020-01-28,0.9074699878692627,0.9092100262641907,0.9068999886512756,0.9074599742889404,0.7656999826431274,0.7705600261688232,0.7652000188827515,0.76569002866745,0.84375,0.8477299809455872,0.8432999849319458,0.8437100052833557,1.1019648313522339,1.102657437324524,1.099855899810791,1.101976990699768,1.3059945106506348,1.3068478107452393,1.2977573871612549,1.3060115575790405,1.18503999710083,1.1853699684143066,1.1793999671936035,1.18503999710083
2020-01-29,0.9071999788284302,0.9096500277519226,0.9065999984741211,0.907230019569397,0.7678130269050598,0.7697499990463257,0.7674000263214111,0.7677800059318542,0.8464000225067139,0.846750020980835,0.8446999788284302,0.8462399840354919,1.102292776107788,1.1030223369598389,1.0993238687515259,1.1022562980651855,1.3024003505706787,1.3031013011932373,1.2991230487823486,1.3024563789367676,1.1814700365066528,1.1835700273513794,1.180799961090088,1.1815099716186523
2020-01-30,0.9079300165176392,0.9084100127220154,0.9060800075531006,0.9077000021934509,0.7678999900817871,0.770389974117279,0.7627999782562256,0.7679299712181091,0.8457300066947937,0.8486800193786621,0.8411399722099304,0.8457499742507935,1.101406455039978,1.1036553382873535,1.1008244752883911,1.1016855239868164,1.3022528886795044,1.3109596967697144,1.2980438470840454,1.3022021055221558,1.1819000244140625,1.1884700059890747,1.1780999898910522,1.1820000410079956
2020-01-31,0.906719982624054,0.9076099991798401,0.9017000198364258,0.9066900014877319,0.7641599774360657,0.7641599774360657,0.7577999830245972,0.7639999985694885,0.8427000045776367,0.8427000045776367,0.8387399911880493,0.8427299857139587,1.1028763055801392,1.1090162992477417,1.1017948389053345,1.1029127836227417,1.3086265325546265,1.3196094036102295,1.3086265325546265,1.3089004755020142,1.18641996383667,1.1921800374984741,1.186400055885315,1.1862900257110596
2020-02-03,0.9017900228500366,0.9055100083351135,0.9017900228500366,0.9017300009727478,0.758679986000061,0.7691500186920166,0.7585300207138062,0.7586299777030945,0.8412399888038635,0.8506399989128113,0.840690016746521,0.8412500023841858,1.108905553817749,1.108905553817749,1.104349970817566,1.1089794635772705,1.3180787563323975,1.3183393478393555,1.3001364469528198,1.31816565990448,1.1884900331497192,1.189210057258606,1.1751999855041504,1.188480019569397
2020-02-04,0.9039199948310852,0.9063000082969666,0.9036999940872192,0.9039199948310852,0.7693899869918823,0.7725600004196167,0.7667199969291687,0.7693799734115601,0.8511000275611877,0.8536199927330017,0.8467100262641907,0.8508999943733215,1.1062926054000854,1.1065618991851807,1.1033873558044434,1.1062926054000854,1.2997310161590576,1.3042571544647217,1.2943978309631348,1.2997479438781738,1.1746000051498413,1.1808600425720215,1.1710000038146973,1.1746000051498413
2020-02-05,0.9054099917411804,0.9092299938201904,0.9050999879837036,0.9052000045776367,0.7673799991607666,0.7716900110244751,0.7651100158691406,0.767300009727478,0.8475099802017212,0.8490599989891052,0.8428900241851807,0.8475800156593323,1.104472041130066,1.1048502922058105,1.0998317003250122,1.1047282218933105,1.3031353950500488,1.3070015907287598,1.2958570718765259,1.3032711744308472,1.1797800064086914,1.1854499578475952,1.1776599884033203,1.179710030555725
2020-02-06,0.9090499877929688,0.9119499921798706,0.9080299735069275,0.9089000225067139,0.7694000005722046,0.7737500071525574,0.7692000269889832,0.7694000005722046,0.8464000225067139,0.8493800163269043,0.8461999893188477,0.8464000225067139,1.1000494956970215,1.1012852191925049,1.0965512990951538,1.1002310514450073,1.2997140884399414,1.3000519275665283,1.2924071550369263,1.2997140884399414,1.1814600229263306,1.1814600229263306,1.1771899461746216,1.1812000274658203
2020-02-07,0.9106600284576416,0.9135000109672546,0.9101669788360596,0.9104999899864197,0.773389995098114,0.775189995765686,0.7718999981880188,0.7733799815177917,0.8493000268936157,0.8493000268936157,0.8461599946022034,0.8492000102996826,1.0981045961380005,1.0986994504928589,1.0946906805038452,1.0982975959777832,1.2930086851119995,1.2955045700073242,1.2900062799453735,1.2930254936218262,1.177340030670166,1.1816799640655518,1.1770999431610107,1.1773699522018433
2020-02-10,0.913349986076355,0.9166240096092224,0.9122999906539917,0.9132999777793884,0.7758600115776062,0.7767500281333923,0.7723000049591064,0.7756999731063843,0.8494099974632263,0.8502799868583679,0.8442000150680542,0.8493099808692932,1.0948705673217773,1.0961307287216187,1.090959906578064,1.0949305295944214,1.2888922691345215,1.2948336601257324,1.2874155044555664,1.2891582250595093,1.1770999431610107,1.1842600107192993,1.1758999824523926,1.1772099733352661
2020-02-11,0.9164000153541565,0.9179800152778625,0.9151639938354492,0.9162999987602234,0.7742000222206116,0.7754300236701965,0.7710999846458435,0.7741000056266785,0.8447200059890747,0.8457900285720825,0.8420500159263611,0.8446599841117859,1.091226577758789,1.0927003622055054,1.089348316192627,1.0913456678390503,1.2916558980941772,1.2968486547470093,1.289607048034668,1.2918227910995483,1.1836299896240234,1.187440037727356,1.1821999549865723,1.1836999654769897
2020-02-12,0.9156000018119812,0.9185199737548828,0.915332019329071,0.9157999753952026,0.771809995174408,0.7720000147819519,0.7696999907493591,0.771809995174408,0.8427500128746033,0.8427500128746033,0.8391000032424927,0.8426799774169922,1.0921800136566162,1.0924997329711914,1.0887079238891602,1.091941475868225,1.2956557273864746,1.2992074489593506,1.2953367233276367,1.2956557273864746,1.1863000392913818,1.1914900541305542,1.1863000392913818,1.1861000061035156
2020-02-13,0.9194200038909912,0.9228900074958801,0.9182000160217285,0.9194599986076355,0.7716900110244751,0.7724800109863281,0.7651900053024292,0.7717499732971191,0.8392699956893921,0.8399199843406677,0.8296300172805786,0.8392900228500366,1.0876421928405762,1.0890873670578003,1.0835527181625366,1.0875948667526245,1.2958570718765259,1.3068649768829346,1.2945318222045898,1.295756459236145,1.190999984741211,1.2052199840545654,1.1904000043869019,1.191290020942688
2020-02-14,0.921999990940094,0.9232500195503235,0.9205999970436096,0.921999990940094,0.7665899991989136,0.7689999938011169,0.765500009059906,0.7664700150489807,0.8310499787330627,0.8342599868774414,0.829800009727478,0.8309000134468079,1.0845986604690552,1.0862481594085693,1.0831302404403687,1.0845986604690552,1.3044782876968384,1.306335687637329,1.3003901243209839,1.3046824932098389,1.2030800580978394,1.2047899961471558,1.1986000537872314,1.2030999660491943
2020-02-17,0.9224600195884705,0.9233400225639343,0.9213190078735352,0.9223600029945374,0.7662299871444702,0.7689700126647949,0.7660999894142151,0.7661100029945374,0.8305500149726868,0.8334900140762329,0.830269992351532,0.8305000066757202,1.0840578079223633,1.0854003429412842,1.0830246210098267,1.0841753482818604,1.305091142654419,1.3053126335144043,1.300440788269043,1.3052955865859985,1.203719973564148,1.2041699886322021,1.1994999647140503,1.2036900520324707
2020-02-18,0.922760009765625,0.927049994468689,0.9225940108299255,0.9225000143051147,0.7689099907875061,0.7708600163459778,0.7663400173187256,0.7687000036239624,0.8332200050354004,0.8346899747848511,0.8281400203704834,0.8331300020217896,1.0837054252624512,1.0839003324508667,1.078690528869629,1.0840108394622803,1.3005423545837402,1.3049037456512451,1.2972524166107178,1.3008975982666016,1.1999800205230713,1.207129955291748,1.1979000568389893,1.1998000144958496
2020-02-19,0.9263799786567688,0.9273340106010437,0.9251999855041504,0.9263200163841248,0.7692400217056274,0.7735099792480469,0.7679499983787537,0.76910001039505,0.8303200006484985,0.8349000215530396,0.829509973526001,0.830299973487854,1.0794706344604492,1.0808473825454712,1.0783600807189941,1.079540491104126,1.299984335899353,1.3021681308746338,1.292808175086975,1.3002209663391113,1.2041699886322021,1.2054100036621094,1.1976799964904785,1.2038999795913696
2020-02-20,0.9251000285148621,0.9276800155639648,0.9241290092468262,0.9250609874725342,0.7735000252723694,0.7781199812889099,0.7733700275421143,0.7735000252723694,0.8362500071525574,0.8414999842643738,0.8358799815177917,0.8363000154495239,1.080964207649231,1.0821000337600708,1.0779578685760498,1.081009864807129,1.2928247451782227,1.2930420637130737,1.2851488590240479,1.2928247451782227,1.1956000328063965,1.1962300539016724,1.1881999969482422,1.1956700086593628
2020-02-21,0.9269800186157227,0.9269800186157227,0.9204999804496765,0.9269559979438782,0.7763100266456604,0.776419997215271,0.7706000208854675,0.776199996471405,0.8374500274658203,0.8384299874305725,0.8343300223350525,0.8373900055885315,1.078771948814392,1.0863661766052246,1.078771948814392,1.078799843788147,1.2881451845169067,1.2976900339126587,1.2879626750946045,1.2883278131484985,1.1939500570297241,1.1984000205993652,1.1926699876785278,1.1937999725341797
2020-02-24,0.9226300120353699,0.9251999855041504,0.9204999804496765,0.9225900173187256,0.7720800042152405,0.7758600115776062,0.7719029784202576,0.7719799876213074,0.8368200063705444,0.8402600288391113,0.8344699740409851,0.836679995059967,1.0838581323623657,1.0863661766052246,1.0808473825454712,1.0839051008224487,1.295202612876892,1.295499563217163,1.2888922691345215,1.29537034034729,1.1947400569915771,1.1981899738311768,1.1899399757385254,1.1948699951171875
2020-02-25,0.9217399954795837,0.9232100248336792,0.918969988822937,0.9217270016670227,0.7736799716949463,0.7742000222206116,0.7681699991226196,0.7735999822616577,0.8393300175666809,0.8400200009346008,0.8339400291442871,0.8391000032424927,1.084904670715332,1.088174819946289,1.083177089691162,1.0849199295043945,1.2925240993499756,1.3017951250076294,1.2916558980941772,1.292657732963562,1.1912200450897217,1.199049949645996,1.1900999546051025,1.1912000179290771
2020-02-26,0.9190329909324646,0.921180009841919,0.9171299934387207,0.9189490079879761,0.7690899968147278,0.774399995803833,0.7685999870300293,0.769029974937439,0.836679995059967,0.842930018901825,0.835640013217926,0.8366199731826782,1.0881001949310303,1.090358018875122,1.085564136505127,1.0881996154785156,1.3002378940582275,1.3010668754577637,1.2913223505020142,1.3003394603729248,1.1949900388717651,1.1964199542999268,1.1861399412155151,1.195039987564087
2020-02-27,0.9186400175094604,0.9186400175094604,0.9086199998855591,0.9186199903488159,0.7747600078582764,0.7774500250816345,0.7724800109863281,0.7747799754142761,0.8433700203895569,0.8541799783706665,0.8433700203895569,0.8433200120925903,1.088565707206726,1.1005700826644897,1.088565707206726,1.0885894298553467,1.2907222509384155,1.2945318222045898,1.2862563133239746,1.2906889915466309,1.1854000091552734,1.1854900121688843,1.170609951019287,1.1855100393295288
2020-02-28,0.9094600081443787,0.9131100177764893,0.9047499895095825,0.9093199968338013,0.7758399844169617,0.7840399742126465,0.7740600109100342,0.7758600115776062,0.8530300259590149,0.8622099757194519,0.8522199988365173,0.8531500101089478,1.0995535850524902,1.10527765750885,1.095158338546753,1.0997228622436523,1.2889255285263062,1.2918895483016968,1.2754452228546143,1.2888922691345215,1.1720600128173828,1.1732499599456787,1.1596800088882446,1.171910047531128
2020-03-02,0.904770016670227,0.9060199856758118,0.8957300186157227,0.9048699736595154,0.7809100151062012,0.7848100066184998,0.7781000137329102,0.7808200120925903,0.8630399703979492,0.8736299872398376,0.8593900203704834,0.8628399968147278,1.1052532196044922,1.116407871246338,1.1037284135818481,1.1051311492919922,1.2805572748184204,1.2851818799972534,1.2741937637329102,1.2807048559188843,1.158460021018982,1.1633199453353882,1.1444000005722046,1.158750057220459
2020-03-03,0.8973199725151062,0.9011200070381165,0.8922600150108337,0.8973399996757507,0.7833099961280823,0.7837100028991699,0.7789700031280518,0.7832599878311157,0.8728899955749512,0.8737900257110596,0.8682100176811218,0.8727499842643738,1.1144297122955322,1.120749592781067,1.1097301244735718,1.1144047975540161,1.2766337394714355,1.2837464809417725,1.275982141494751,1.2767152786254883,1.1454399824142456,1.1515899896621704,1.143589973449707,1.1455299854278564
2020-03-04,0.8946700096130371,0.9011499881744385,0.8939999938011169,0.8944000005722046,0.7799599766731262,0.7829899787902832,0.7784500122070312,0.7799800038337708,0.871749997138977,0.8743600249290466,0.8661400079727173,0.8716999888420105,1.1177304983139038,1.1185681819915771,1.109693169593811,1.118067979812622,1.2821171283721924,1.2846039533615112,1.2771555185317993,1.2820841073989868,1.1469000577926636,1.1542999744415283,1.143589973449707,1.1469199657440186
2020-03-05,0.8977400064468384,0.8991400003433228,0.8924999833106995,0.8977400064468384,0.7768700122833252,0.7774999737739563,0.7724499702453613,0.7767000198364258,0.8652600049972534,0.8677200078964233,0.8622099757194519,0.8652700185775757,1.113908290863037,1.1204482316970825,1.1121737957000732,1.113908290863037,1.2872166633605957,1.2945822477340698,1.286173701286316,1.2874983549118042,1.1554499864578247,1.1596200466156006,1.1523499488830566,1.1552000045776367
2020-03-06,0.8909599781036377,0.8917499780654907,0.8806899785995483,0.8909599781036377,0.7722010016441345,0.7722010016441345,0.7663000226020813,0.772159993648529,0.8665300011634827,0.8716199994087219,0.8651000261306763,0.8666200041770935,1.1223849058151245,1.135473370552063,1.1213905811309814,1.1223849058151245,1.294999599456787,1.3049719333648682,1.294999599456787,1.295068383216858,1.1538000106811523,1.1554499864578247,1.1469999551773071,1.1537200212478638
