Ticker,BTC-EUR,BTC-EUR,BTC-EUR,BTC-EUR,BTC-EUR,BTC-GBP,BTC-GBP,BTC-GBP,BTC-GBP,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Open,High,Low,Close
Date,,,,,,,,,,,,,
2019-12-27,99.76615644988081,100.17188361215015,101.30593796165404,101.82548580112505,132.26853839639986,102.1443453377816,102.56565326922302,103.83664661602687,104.2947281436071,99.57680382499481,100.74831160403079,101.30650087746311,102.32171401486856
2019-12-28,99.7905985689707,100.74323169273487,102.17490049561115,102.21520892668379,124.07084137744371,102.21049273632426,103.1862201081719,104.65259902355749,104.69389052940046,100.27691136384507,101.23418536944624,102.67282941054899,102.71333693181678
2019-12-29,100.18237466242685,102.30504274393881,102.07618987724216,103.60954980180792,130.2550941716374,102.6117654602752,104.69221673283266,104.55150043170072,106.09719950389322,100.67059128499353,102.80635390447017,102.57363493736946,104.18235292021319
2019-12-30,101.52118575950749,101.23371215928714,101.69681732085978,101.62237036348296,132.5126901949883,103.95868805689285,103.63371797854448,104.16320368981427,104.07687279488044,102.08243418140728,101.99741497092194,102.52351482798447,102.36251220930343
2019-12-31,99.62571137622278,99.46160073597329,100.15791250683121,100.07286731076867,122.4273092331112,102.03198610922541,101.3282782812918,101.68743474384918,101.51084324447403,100.35130656445112,100.36194014669609,101.02249839079019,100.96741681979411
2020-01-01,98.10486177055364,98.43989768110909,100.59613501488731,100.17153274379989,107.38442038098708,99.51456084611353,99.82484682893043,101.57309115411171,101.68218172953556,98.98181687253593,99.25424710309926,101.09529466771572,101.05970448756838
2020-01-02,98.21635279360274,97.76849960896033,97.25534444703806,97.59858731464031,120.8326237934058,99.69751849637451,99.1797505298684,99.13233339714292,99.42746156077007,99.08718600271263,98.677201859345,97.71827256037874,98.04617563358849
2020-01-03,95.64778637468395,100.95093182002057,96.95424722289357,102.73059977395205,163.46623788630035,97.4401064233369,103.28741081127492,98.88007305661989,105.07466911442893,96.08642283894369,101.43496037043667,97.4326120165525,103.0908144643683
2020-01-04,100.6989684111009,101.26692842959848,102.63153082786474,103.65053718778366,107.25210928683973,102.99667597232019,103.5775870207982,104.97332242791816,106.01559626103463,101.05205225626368,101.62199985743392,102.99138966104357,104.0139789842353
2020-01-05,101.59110575788199,102.86364962488497,103.86096079202302,103.65041524688078,114.68951751111926,103.90917154368648,105.15445543707864,106.31413997999859,106.04127144997568,101.94732040578735,103.22432506082609,104.27388654926246,104.02325161266977
2020-01-06,101.58193249313798,105.75925997329475,104.00650195565917,108.31809199069286,134.91689437111788,103.9250770107609,107.77401295198248,106.40070026046966,110.37736314530385,101.94732712318697,106.47203924348582,104.39727764903182,109.0466655134706
2020-01-07,106.16152057470654,111.60684654863189,108.7233959696658,114.26584336233749,167.4010667354699,108.17978049738974,113.81665039088593,110.79035305532474,116.50226626943525,106.87558092911445,111.89490835319003,109.454682202043,114.58338416259734
2020-01-08,111.97448696948203,114.89100776648553,112.19708857996488,113.48558925273852,184.94787712414745,114.16606633081294,116.77665436690302,114.08116633763609,115.37611227933728,112.28566037378434,114.88474761360476,112.11131631575022,113.40677465223874
2020-01-09,111.26732387481093,110.65939162740483,110.64875798064486,110.70670088125165,140.4659285751778,113.12088190799689,112.50281011062661,112.7592806938838,112.80556901244086,111.19003906369392,110.58252541988685,110.49982924075292,110.58851926609579
2020-01-10,108.49955269129245,111.73038789486482,109.10282208164644,114.61845072558647,167.55124437688087,110.55656417551467,114.0206706571722,111.15727802085243,116.9679465824496,108.38372446624047,111.73535325557403,108.87061265005417,114.62355184571224
2020-01-11,112.28418176570108,112.43914777050179,113.12280474646434,112.79752246570602,148.90404818626618,114.5858237867693,114.74396017712513,115.45639887035945,115.12442233109152,112.28917357377684,112.44415521478209,113.13802520852305,112.81270962788044
2020-01-12,110.50059431998618,112.19894458291367,112.832824134356,115.02855322453665,133.6963818691173,112.78011444055207,114.49285831092668,115.16044104375354,117.52772966091025,110.51546436073565,112.1938294806753,112.84800968470495,114.98763786609749
2020-01-13,112.70870671309675,112.18976943331973,113.80778084804373,114.15614989890337,131.01866820355227,115.15748920022368,114.63754115409239,116.79589559162626,117.34309672748245,112.66861260776639,112.16269743047683,113.84335308966911,114.30971483617809
2020-01-14,111.84627042545424,121.41835034376352,114.55202769528303,123.8297064806255,261.50889042496,114.96872820386797,124.37919267614808,117.75001240571996,126.8557633672252,111.99672486464945,121.49008681365939,114.70612072142134,123.9041233521381
2020-01-15,121.33941169193847,121.31434798006666,121.8461471605319,123.24716430241038,233.32052841931298,124.30461047188726,124.66690168870281,124.8274274921211,126.38217948181438,121.41232251874541,121.6351915626532,121.98016881085792,123.61282712229425
2020-01-16,120.87675195910457,120.64189495144637,120.96415531460127,122.26169127459492,182.4539064823844,123.9514750708671,123.69032812472722,123.9910480691609,124.82972598451558,121.23537277839642,121.03788376348005,121.34482332541043,122.444708954604
2020-01-17,119.8553522563542,122.5064859392504,122.07004016440344,125.663529990984,212.81532116186904,122.37284850794896,125.17721065301805,124.6721748369072,128.37523201325095,120.0347585125071,122.56563902174014,122.26378602283962,125.32557000279343
2020-01-18,123.14494624825426,123.63570540295956,124.71057598357342,125.85496196587027,189.20645975187466,125.80230364181462,126.30602006748542,127.40411158121884,128.57322335459045,122.81374672837448,123.30551290486946,124.37751305737208,125.51884913591165
2020-01-19,123.3389593035729,125.72556674378991,121.7825613638132,122.48863091613438,200.14296936635097,126.002877313323,128.43860456052008,124.41285172050596,125.25012293938333,123.00955892680943,125.38743201805767,121.45732353524754,122.19850799090857
2020-01-20,120.0359789188217,119.90953228207664,121.00686207880341,121.78065727670906,154.51831069409005,122.74217596103591,122.64018399410865,123.72029609724764,124.58234873704568,119.75166042362744,119.65777191925149,120.61746598781266,121.51633586296302
2020-01-21,119.3828843015261,120.14627342941313,120.68240696302345,123.14133484133582,141.05860774759736,122.12941246852492,122.46196686723701,122.99727881335092,125.45491226669157,119.1237716479118,119.79616924798795,120.39268572510487,122.7550164714229
2020-01-22,120.67473844243344,120.75453012795954,122.03860302823244,122.105965120329,132.16460050886317,122.94197943537742,122.90361293830155,123.5422132483183,123.59519711326816,120.29615940066822,120.30634739079014,121.69216221935835,121.84243357631776
2020-01-23,119.68004429461779,119.1249046917406,118.16511022621961,118.69120828954259,151.2717617356972,121.13969119750614,120.54966654541477,119.45537008991465,119.90006229659723,119.42174205951308,118.866349774463,117.42133722791006,117.9915856893668
2020-01-24,116.32303278291754,117.450205868812,117.34543414424925,119.56470908330164,143.6028844228899,117.5077637665579,118.7525406784667,118.57600863089557,120.87758344025237,115.6373606450262,116.4982563045575,116.48016619649395,118.53784150754709
2020-01-25,117.11857445673057,116.7316839311779,117.90245062001699,118.46198225607436,115.63738376435752,118.40457776537501,118.01343259600068,119.20139450382119,119.76709953877858,116.11269727575187,115.72913432791549,116.89410257278183,117.44885251051788
2020-01-26,116.06376853253462,118.64561270720328,118.31855466599708,121.69934555841692,130.52552537629228,117.34246691644937,120.01898761912464,119.62208829038539,123.16576358834249,115.07115103246768,117.69864402551573,117.30664920821923,120.66278801688564
2020-01-27,119.2912412951096,123.97951720288545,122.17710545609899,126.20201339673245,168.69846485936114,120.72864771647286,125.44510192819014,123.64927392370863,127.68193795229679,118.27518942563076,122.83386902505977,121.1364722763212,125.05582081197248
2020-01-28,123.73548637127757,129.1922725775729,126.67046605382231,132.52732428887495,202.5195793926023,125.18648622797907,130.73324915767935,128.14207076369428,134.46504875818889,122.61168734830852,128.04486649528008,125.52043042888504,131.35464260562367
2020-01-29,129.88217882667072,130.05608876671204,132.01549837806868,132.03068947672872,180.7746943573421,131.7812278232473,131.8445922427052,133.79569444010028,133.8804493761112,128.73291773677641,128.6994412331445,130.60722593691236,130.76570391243237
2020-01-30,129.4024350087639,131.72049804940778,131.30186238062745,134.56486532008344,190.49660320317446,131.21538366744966,133.10940032328296,133.15659577504746,135.98405141324096,128.1626239452591,130.7065231733019,130.06376846532157,133.46566303885075
2020-01-31,131.885401720271,131.35334348023156,130.8749171514022,131.54201130849447,172.14115916776507,133.27633277246264,132.64920128728897,132.00345544016733,132.5098968259436,130.80809712661215,130.276633652664,130.06206224883186,131.24150694398566
2020-02-01,128.87443443984222,129.45452584127023,131.53391113703202,132.14724973725546,151.6242083966126,129.82270598564997,130.39763020832405,132.49217201363135,133.110001829243,128.58002972180628,129.14946637594943,131.22396815869794,131.8358598104683
2020-02-02,129.48308204962407,129.85873761382663,130.18632987234105,131.52515297867328,180.44414758434283,130.4264151835595,130.8047978697669,131.13477986932764,132.6577256095299,129.1779588952914,129.55273999787687,129.87956588348578,131.15498982546626
2020-02-03,128.91983761827385,130.98346979789633,130.9850733661966,131.12544594169245,181.45693075875116,130.02997858135416,132.0657225645025,133.70380497419382,133.81602383973274,128.5570024759663,130.53202335545112,130.31367414182128,130.4413606653594
2020-02-04,128.5142717473605,128.36102631217454,129.22566485258554,129.73650857282655,175.62065446017334,131.15127818697735,131.04805280264668,131.48109437070164,131.84416019198096,127.84380272528932,127.67101466499943,128.39993219165436,128.8615186057037
2020-02-05,127.19626483783043,134.21878355940976,130.03020765265126,136.41573007161742,207.7928217834542,129.26264726438504,136.15720800946548,132.11450612530703,138.43287966523206,126.33840660460103,132.73384762678577,129.1170109508827,134.9314236698884
2020-02-06,133.77013412089946,135.86123191724744,135.92649540045397,138.29813178915504,222.36293511763478,135.74816415445068,138.33709677361892,137.99272607464033,140.8204346727254,132.3146217704338,134.42111121777958,134.41647808846514,136.56487289851262
2020-02-07,135.50110228578635,136.58280728523224,138.77911138868214,139.69161145665268,204.6720139703546,137.97239505884485,138.71930744623202,141.31017611169239,142.243315268112,133.802901956933,134.55926804140722,137.03982722081275,137.49321857661795
2020-02-08,136.8796915870704,137.28496253901574,138.54664948909107,140.6677483840925,208.50632564352836,139.38003785071288,139.80295023316347,141.0877720510182,143.24778165453841,134.72556366203875,135.13435584080352,136.376287883854,138.4641511823595
2020-02-09,137.8595127950609,140.79725437920231,141.00130147754538,144.1992636293728,212.19414760416723,140.3880468265548,143.37965547598375,143.58744436573474,146.8492066001134,135.699909039692,138.59163014162343,138.79248307061727,141.99490492026362
2020-02-10,141.32250987694678,141.20865768601539,139.93881961472258,141.007506224702,234.25667080803504,143.91959786393875,143.71829384689983,142.41062080057208,142.79593487748733,139.16212396920665,139.0887007559944,137.86494801130834,138.34473782105704
2020-02-11,138.19955107775402,142.3238952618413,139.6669407948217,145.92801980929968,223.74845509312203,139.952374947743,143.82086511148347,141.13597320327798,147.44227605341828,135.5898108601946,139.69464001629558,137.08677569390036,143.28005147165456
2020-02-12,142.95058508696076,144.92027686515377,146.4088102325468,148.20698858556935,259.23674014491354,144.43394627892673,146.23380156040858,147.92804297176295,149.1428233095629,140.3566388362562,142.20610125385335,143.7521104109202,144.93371818282253
2020-02-13,145.2368196321013,146.31533050114666,146.01866535011706,147.0494340798911,295.40742140029727,146.15390402196962,147.26285427434306,146.34525655258204,146.5087956253133,142.02915042427432,143.0819674146309,142.53717419176937,143.3662807480496
2020-02-14,144.09177507752455,144.90862776834138,146.369546328232,148.61357004094927,259.663942956234,143.56201143975642,144.30434664883396,145.70383726116924,147.9010213242952,140.4826975572109,141.22625671769183,142.66924085199645,144.7380814856382
2020-02-15,145.6893872796997,145.27795168462805,142.85201463536785,142.51745469704926,262.8119876971548,144.990852565276,144.58590993608803,142.17154125087632,141.83858840186844,141.89014055688452,141.49387209684446,139.13113952420227,138.80529892678751
2020-02-16,139.68618769276554,141.23792901346488,140.65247091376332,143.02280828375038,259.6144945242929,139.02080356282463,140.56514486632423,139.9824751433858,142.4339329875741,136.047762860747,137.5590882638384,136.98887464289854,139.43703014913237
2020-02-17,140.21498009072866,139.53754720094418,137.45812430392067,139.56829871862973,275.4405210345339,139.63765984725737,138.927807857194,137.2834491001794,139.41793889816708,136.69959244864867,135.98355265729086,133.9630510563269,136.00822735032003
2020-02-18,136.81435822106792,143.27848228315762,139.86173015644584,146.6461297862757,284.16566795526006,136.6669735514293,142.61070945184048,139.2098900142347,145.99437813870048,133.32452906158667,139.03629736505943,135.7207154771173,142.35032140999874
2020-02-19,143.76192599117573,143.47295087892363,139.31700851587567,139.09471073712513,282.0883781575297,143.12299905462774,143.87600740907266,139.7367730947497,139.44465571399044,139.55061805786139,139.44320528640918,135.4225816651627,135.21161741779298
2020-02-20,136.27733378910813,135.72049180882019,138.01909624315894,139.02252172262865,270.24068655969353,136.62017959565006,136.06445209166642,138.68858377493262,139.56988850389303,132.47288370508653,131.93915194023822,133.9667524453247,134.8619714773127
2020-02-21,136.31094917294203,136.26945549610406,139.2911488127221,139.39070703621874,244.87620268220644,136.8476295659706,136.75923079033313,139.8233242027846,139.85028715094762,132.23154097214075,133.0309516045599,135.11992087558627,135.95627870025848
2020-02-22,136.6427853019797,136.03705304298853,138.68500655176237,139.0490591116148,214.3983450395337,137.09329559486625,136.49236380271117,139.14918683142685,139.51447212633875,133.27605630604958,132.69186612390007,135.27470498278512,135.62981090417244
2020-02-23,136.29199009645973,139.47130782136557,139.50928841518197,142.9331512349184,246.60061087623234,136.74817561785036,139.95436665361515,139.9762287143299,143.37612105093208,132.9405356306661,135.96424544160982,136.07871822412585,139.29782421508878
2020-02-24,140.05570293203834,139.68076868586078,137.49218566440578,138.84200345854887,269.65213520368314,140.48974867570868,140.17650344926608,138.50455718734216,139.71384316644338,136.49354293321835,136.16047088762485,134.377372707306,135.44725046349436
2020-02-25,136.10317622050735,135.36204434516955,133.96671244140157,134.0221673318797,253.58571184382842,136.95780358396027,136.2362830083343,134.42055748416217,134.4405979376884,132.7753682092212,132.0694121794593,131.10817935417504,131.1176525899075
2020-02-26,131.31489636601265,130.94843335620806,125.35921078634232,126.48849830540252,300.60033730885954,131.72486909334899,131.30403562169266,126.66494163716429,127.89537095531256,128.46904484556129,127.99271697084885,122.64577211937682,123.8024739619385
2020-02-27,124.04297749233419,123.80726955645989,123.3380913656976,124.66447579511184,268.2762630595023,125.42265017322272,126.5105213035778,124.77231032296238,127.53653049435793,121.40888321014853,122.22044738359503,120.85313026054752,123.29679017652397
2020-02-28,122.2497984570987,123.1088586552232,121.03526949827356,122.75205375154998,262.48475097596156,125.06621904479071,125.8422048510971,123.86284492831696,126.57284288666605,120.90859815729638,121.63982796669566,119.6658099808711,121.72424011735185
2020-02-29,120.29917990415582,121.07809716461134,122.18600333620775,121.71498447920945,210.61562890733768,124.04362110168286,124.85145158468862,125.99388620437159,125.50819970509168,119.29190815998132,120.0687951502412,121.16747312915426,120.7003856810331
2020-03-01,119.30339512388687,120.40431429649523,120.36310848627474,120.93672715189491,207.57190547277077,123.02145303606349,124.15667288602192,124.11418802521943,125.36812830065517,118.30889733683992,119.40063187372787,119.35977803774647,120.18029608263316
2020-03-02,118.54833384229515,121.89322934137061,120.98188221762103,124.23313271514375,249.5674908684827,122.89221216030275,127.61122961177898,125.41492203108191,129.99605826458748,117.80683889049249,122.06195451687634,120.22516003347488,124.4922944663311
2020-03-03,121.70932284573198,121.81463508424162,121.94076460103489,122.72109600483496,246.09282448838482,127.3551733785469,126.95048398032085,127.70220658546066,128.27203785527928,121.96321646020851,121.79228148290373,122.65371152997808,123.34299569086633
2020-03-04,120.29642344268143,120.60412453805722,122.60143411180987,122.69877319830411,202.44868990864063,125.73768768182474,125.91286287835845,127.81889831886673,127.27883748592204,120.90603211064791,120.99554150293113,122.75856128523235,122.88627248012725
2020-03-05,120.33341530506931,124.17279711530324,123.20185357455694,126.26890560326069,229.54530681223392,124.82519211045846,128.80150518610148,127.80069103299884,131.18449057775388,120.51729619560744,125.082217673558,123.3901090630092,127.42706423238126
2020-03-06,123.75729902034314,123.10819745011077,126.04532685708436,126.15892253018228,234.73488144312697,128.5751119562184,128.49736303850358,130.94423167959505,130.82702981556443,124.89241916600393,125.43303445897074,127.2624086658185,128.04159346110418
2020-03-07,123.64287972385783,123.52785467692293,123.42850851713807,123.21835576410838,208.22892417341598,128.2178927190575,128.09282289729796,127.98980832268336,127.77190162144758,125.48799724962791,125.37181254737868,125.27099258593897,125.0577123459325
2020-03-08,120.74978291932128,120.17278849734898,111.51759045100621,111.14820316268974,227.81367470425974,125.21209976166875,124.61377233882078,116.22324205444595,115.86057842454483,122.55227866621732,121.96666104820008,114.20338540871178,113.80333200560442
2020-03-09,108.98352457747704,109.3117590277343,105.51389312551925,108.51306025176224,267.240177909202,113.60411793975483,113.98888211572562,109.96528324620589,113.42340908397321,111.58694333665196,111.88912954988066,108.35383545083054,111.21413726999016
2020-03-10,106.33984645090271,108.80673204870838,107.88487596791224,109.09064858079842,242.0534359598657,111.15186389505544,113.97166517803544,113.45245087036788,114.65713389236412,108.98683275481969,111.33024244184301,110.1103715671681,111.01882953523365
2020-03-11,106.93095430040857,106.90415519865833,106.16239021389265,109.64656953565665,222.88816119545675,112.38723328340785,112.36052320964333,111.7450477328994,115.5069826463134,108.82096000641646,108.7835872900265,107.68757855131763,111.0426998714031
2020-03-12,107.50067529571079,107.0774800893682,68.07859880805131,69.36759161381926,313.1818575525865,113.24639717885734,112.83564121647596,72.640521493357,74.00714683960354,108.86947306635118,108.48671045596629,68.48261076440976,69.76864072450685
2020-03-13,68.6346656180659,79.94197887992003,57.55087265404484,77.94348953708948,431.9126084619016,73.22520153194007,85.43372253885077,61.51196695648202,84.85100806639512,69.03147793606284,79.87748536142273,57.86754999145516,78.09069110345787
2020-03-14,76.52561552008825,76.79903324383291,72.05699172543054,72.83379226300214,210.51879169152312,83.30748097881671,83.62757403461345,78.46389944661775,79.3097723423941,76.67013530790847,76.96473466908535,72.21246193004457,72.99093735924863
2020-03-15,71.39824608373308,79.32996297028492,72.6786268558832,75.46422520655646,197.8095601335347,77.74658578760541,85.7581277662444,79.14080689370954,81.43040589275739,71.55229633297827,79.8573764620456,72.83543734594173,75.68507796272472
2020-03-16,73.86967898354251,73.46607657453553,64.22354443343494,70.13009570074483,263.78972667979565,79.70980045445215,79.27428069184121,69.93867033979933,76.49390310201967,74.08586435434069,73.68107833405051,64.46700273627589,70.381888370438
2020-03-17,68.57543531175057,73.41319502408236,69.92648882076617,74.06099788813599,227.57387791424458,74.79816356336913,80.19817915519613,76.35758705857307,80.67545483003299,68.8216398072563,73.49115946644476,70.19532876452588,73.34552458953027
2020-03-18,72.61210506406046,74.34066520651777,72.72531203595508,74.6148915754841,224.31036426628344,79.09716234287531,84.0616938188967,80.33425091327653,84.33683728088603,71.9106292974144,72.95051734319084,71.42717579065935,73.52530940972353
2020-03-19,73.23181587016633,90.28784784496538,75.28396899620513,90.65739102865535,310.4807980054376,82.77355522654007,100.82950368547567,85.45696480967332,100.86204675296575,72.16242430414289,86.60387879958823,73.7891298048226,86.89791308977138
2020-03-20,88.86518796826229,97.03579519312798,86.14805873580174,89.89845371313861,328.25961565507254,98.8681146612225,105.93104353703058,95.16512632416728,99.56745073150532,85.18003269089691,93.64365707525612,82.64913364105773,87.00438040886192
2020-03-21,88.22477755580003,90.16052499983098,86.36638960825533,89.69129898308908,256.1928519244846,97.71375926788998,99.86694059381601,95.66434533708657,99.34721060544288,85.38457079141648,87.26608289396056,83.59375150497927,86.81192368181328
2020-03-22,87.91863852018209,89.89989131719562,85.38623035073792,85.0986387584587,243.33539207681127,97.38371187031456,99.5782429211042,94.2001585180425,93.88896696014352,85.09617267424984,87.01381307689076,82.0563954085164,81.83188484779868
2020-03-23,83.42614416308452,91.22900274444697,84.80607785652747,93.03888161900937,280.275884133264,92.0437110177242,101.60789096877652,93.80864225104793,103.57802488903477,80.22358595883456,88.16635364258683,81.51097716394347,90.05766574292188
2020-03-24,91.48172727495472,95.16978521457703,93.04025873780624,97.343517431071,289.77169331789736,101.84447892221115,105.71869536761946,103.40207493348379,106.88782171879765,88.55040061563624,92.88787645145669,90.3322196142795,94.52788820102236
2020-03-25,95.46747345579891,96.75747241641717,94.67412527832653,95.77287287432237,265.74487984937895,104.82783764816892,105.24388910047603,103.131790755817,105.56157485943976,92.70610644539194,94.30381019550593,92.10559085864244,93.7735979141589
2020-03-26,93.7897595289902,93.85124563985376,94.51705435946778,94.895157498108,207.46868030971945,103.37578313827045,103.56635548514,103.96289602795905,103.01667937025066,91.83189062622488,92.15507742694541,92.86696932745625,94.27014613881721
2020-03-27,93.05308959739827,93.41878777923564,90.73716909239099,90.43065716238947,200.97855384658706,101.01695580107133,100.96517279820038,97.5334401799852,97.20398106139587,92.44021161689622,92.95373476709118,91.11612289271943,90.80834429646313
2020-03-28,88.60148648721331,88.12076666212738,85.84210325381628,87.23717734246569,202.69140667376124,95.23780822663714,94.72106245161355,92.27172718533063,93.78439310340669,88.97152783156362,88.48879082515766,86.20061638446671,87.61374903949824
2020-03-29,85.55322107089948,85.15175511696607,83.39433698513656,82.96352214103837,165.25739347171523,91.97405295302549,91.54244879185728,89.32797137172591,89.00328916530783,85.92252030384411,85.51932101132131,83.41428229792136,83.12019766255747
2020-03-30,81.36536426227529,89.75693728603235,83.12828042384513,90.9996181725479,218.30414195395113,87.28878238276077,95.84047514116463,89.04087411849449,97.30357521066904,81.51902303752347,89.16871880991124,83.1768430096448,90.24752503746744
2020-03-31,89.20462117404642,89.85396356432943,91.20171035158562,91.14199179795001,192.95149460586705,95.38422629037579,96.20880894418578,96.79401340771689,97.11496764834823,88.46736012174078,88.99522109668058,89.81223637923247,90.37107784265343
2020-04-01,89.31517096634816,91.86061707078558,88.9606686921394,94.15245356528526,239.04329956203415,95.16842779114975,97.41990872974449,94.01662724200712,99.8504625828436,88.55971093148636,90.47368616902553,87.39172749190854,92.73093093899858
2020-04-02,92.2842908289464,99.53930348059114,94.39072435400281,97.78110998231094,285.19558216249834,97.86924058201113,104.63725257220871,99.87586024839507,102.58855244746682,90.89097102899747,96.98188802790287,92.93679348533522,95.35348109411807
2020-04-03,95.89415725784524,98.74411889626889,96.9360383194896,97.27365291503538,234.0959804528859,100.60883190464745,103.99181781291271,102.43083318099447,102.71465325977134,93.51337666011294,95.81854477440187,94.02760933476544,94.50800653429036
2020-04-04,95.41429391857368,96.8665861185113,97.10892344143072,99.2053873490886,199.30540516509546,100.7512915131795,102.29110857839932,102.54702043040925,104.76089272175093,92.70151174406331,94.11831394962367,94.3537787604117,96.39076130952266
2020-04-05,97.16632025391118,96.92940060419288,97.39090131700102,98.08905648988538,177.20796752680823,102.60763684522942,102.35743787740543,102.84478522694762,104.00543911974123,94.40953822378385,94.17934212098918,94.62775034530245,95.31846030232195
2020-04-06,96.09918121889083,102.43518128275426,98.33812388159653,105.0829769737469,281.7508265772463,101.89554478553234,108.32312905417464,104.26085344565776,111.1231314447237,93.38479219690741,99.49300854988982,95.5712261449607,102.06476009181343
2020-04-07,103.0243163228535,103.84866693991526,102.64416229825129,102.8062869680995,263.50625191557964,108.94614459000971,110.05625921636124,108.68145404027013,108.81909846645112,100.06522595014762,101.62957576836205,100.55663249004961,100.72621882635526
2020-04-08,100.80670198124591,103.10759716501994,103.08565934860019,105.39705863299676,224.42662415714193,106.70256024285212,108.89009448028362,109.07131926874771,110.75064018936412,98.76708175941862,100.64835500852223,100.79040478885433,102.93943006711108
2020-04-09,103.3602609988042,102.77036769913475,103.52524369901172,104.3198936675327,206.78431044598824,108.61038340414967,107.92251683305254,108.65523921759485,109.72153110380106,100.95012243468386,100.44619710315605,101.15376698201399,102.49015648468556
2020-04-10,102.2741554172162,101.71535922270807,97.36178237315414,97.98342518277798,258.83575744166757,107.56986494324006,106.98212288671665,102.36781854426282,103.19873564770643,100.48030078903247,99.93130238794183,95.84718602245435,96.36221011214054
2020-04-11,96.0664846555484,96.36612071183411,97.2888090451427,97.90093216198935,185.27300128461968,101.17976294405896,101.50230918948037,102.47417294206534,103.1189324091971,94.47698763320017,94.76296117105144,95.67029677984661,96.27223888812892
2020-04-12,95.94419188916066,98.93473170042417,97.59195668362007,99.53968833429488,212.2839780659482,101.05790163185078,104.28828225730886,102.7934837912504,104.69420119004957,94.34804714781563,97.41560558818965,95.96840307218038,97.84436403749844
2020-04-13,97.4880120071163,96.95536590608019,95.76606272018523,97.82439138152183,229.45909587054913,102.53627718213873,101.97603772798414,100.21917536312988,102.27181564154439,95.82762158442901,95.30404422033823,93.95608584030198,96.07510129986761
2020-04-14,95.85877893388138,96.50538239534701,97.51991675317808,97.22565392714489,201.50570095741793,100.21682841404223,100.62480649872153,101.64184773590794,101.41527854656135,94.14463085302981,95.20745469635328,95.72525346258749,96.03846996285192
2020-04-15,95.3401533220067,96.06487863431575,95.31982217399158,95.07223855298828,192.14205904756284,99.44853882850502,100.24676423109496,99.5042665128388,99.26398096271542,94.17599439177742,94.79846239739366,93.4649500477603,93.22686235910471
