Ticker,USDEUR=X,USDEUR=X,USDEUR=X,USDEUR=X,USDEUR=X,USDEUR=X,USDGBP=X,USDGBP=X,USDGBP=X,USDGBP=X,USDGBP=X,USDGBP=X
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,
2019-12-17,0.8978999853134155,0.8984000086784363,0.8949999809265137,0.8979099988937378,0.8979099988937378,0,0.7534800171852112,0.7631199955940247,0.7516000270843506,0.7534400224685669,0.7534400224685669,0
2019-12-18,0.8967400193214417,0.8999800086021423,0.8967400193214417,0.8967499732971191,0.8967499732971191,0,0.7620700001716614,0.76555997133255,0.7618700265884399,0.7620700001716614,0.7620700001716614,0
2019-12-19,0.8996099829673767,0.9000999927520752,0.8974699974060059,0.8996099829673767,0.8996099829673767,0,0.7642499804496765,0.7694299817085266,0.7616400122642517,0.7641000151634216,0.7641000151634216,0
2019-12-20,0.8989800214767456,0.9029899835586548,0.8988000154495239,0.8988000154495239,0.8988000154495239,0,0.7682600021362305,0.7687399983406067,0.7646200060844421,0.7681999802589417,0.7681999802589417,0
2019-12-23,0.9025400280952454,0.903219997882843,0.9010999798774719,0.9025400280952454,0.9025400280952454,0,0.7689200043678284,0.7747700214385986,0.7673100233078003,0.7689099907875061,0.7689099907875061,0
2019-12-24,0.9014700055122375,0.9032899737358093,0.9010999798774719,0.9014000296592712,0.9014000296592712,0,0.7725300192832947,0.7738100290298462,0.7710400223731995,0.7724999785423279,0.7724999785423279,0
2019-12-25,0.9016000032424927,0.9027000069618225,0.9002000093460083,0.9017000198364258,0.9017000198364258,0,0.7731000185012817,0.7738140225410461,0.7700009942054749,0.7731000185012817,0.7731000185012817,0
2019-12-26,0.9013000130653381,0.9023000001907349,0.9004999995231628,0.9012699723243713,0.9012699723243713,0,0.7709000110626221,0.7715299725532532,0.7682999968528748,0.770799994468689,0.770799994468689,0
2019-12-27,0.9007999897003174,0.9009010195732117,0.8944000005722046,0.9008100032806396,0.9008100032806396,0,0.7690600156784058,0.7708799839019775,0.7623000144958496,0.76910001039505,0.76910001039505,0
