Ticker,USDEUR=X,USDEUR=X,USDEUR=X,USDEUR=X,USDEUR=X,USDEUR=X,USDGBP=X,USDGBP=X,USDGBP=X,USDGBP=X,USDGBP=X,USDGBP=X
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Datetime,,,,,,,,,,,,
2024-12-11 00:00:00+00:00,0.9492999911308289,0.9495000243186951,0.9492999911308289,0.9495000243186951,0.9495000243186951,0,0.782480001449585,0.782800018787384,0.782480001449585,0.782800018787384,0.782800018787384,0
2024-12-11 00:05:00+00:00,0.949400007724762,0.9495999813079834,0.949400007724762,0.9495999813079834,0.9495999813079834,0,0.7827900052070618,0.7828999757766724,0.7827699780464172,0.7828999757766724,0.7828999757766724,0
2024-12-11 00:10:00+00:00,0.9495999813079834,0.9495999813079834,0.9495000243186951,0.9495999813079834,0.9495999813079834,0,0.7829099893569946,0.7829599976539612,0.7828800082206726,0.7829099893569946,0.7829099893569946,0
2024-12-11 00:15:00+00:00,0.9495000243186951,0.9495000243186951,0.949400007724762,0.9495000243186951,0.9495000243186951,0,0.7827600240707397,0.7828199863433838,0.7827600240707397,0.782800018787384,0.782800018787384,0
2024-12-11 00:20:00+00:00,0.9495000243186951,0.9495000243186951,0.9495000243186951,0.9495000243186951,0.9495000243186951,0,0.7827200293540955,0.7827900052070618,0.7827100157737732,0.7827100157737732,0.7827100157737732,0
2024-12-11 00:25:00+00:00,0.949400007724762,0.9495000243186951,0.949400007724762,0.9495000243186951,0.9495000243186951,0,0.7826899886131287,0.7829200029373169,0.7826899886131287,0.7829200029373169,0.7829200029373169,0
2024-12-11 00:30:00+00:00,0.9495999813079834,0.9495999813079834,0.949400007724762,0.949400007724762,0.949400007724762,0,0.7829399704933167,0.7829399704933167,0.782800018787384,0.782800018787384,0.782800018787384,0
2024-12-11 00:35:00+00:00,0.9495000243186951,0.9495000243186951,0.949400007724762,0.949400007724762,0.949400007724762,0,0.7829200029373169,0.7829200029373169,0.7827900052070618,0.7827900052070618,0.7827900052070618,0
2024-12-11 00:40:00+00:00,0.949400007724762,0.9495000243186951,0.949400007724762,0.9495000243186951,0.9495000243186951,0,0.7827200293540955,0.7827600240707397,0.7827200293540955,0.7827600240707397,0.7827600240707397,0
2024-12-11 00:45:00+00:00,0.9495000243186951,0.9495000243186951,0.949400007724762,0.949400007724762,0.949400007724762,0,0.782729983329773,0.782729983329773,0.7826899886131287,0.7826899886131287,0.7826899886131287,0
2024-12-11 00:50:00+00:00,0.949400007724762,0.949400007724762,0.9491999745368958,0.9491999745368958,0.9491999745368958,0,0.7827100157737732,0.7827100157737732,0.7825800180435181,0.7825999855995178,0.7825999855995178,0
2024-12-11 00:55:00+00:00,0.949400007724762,0.9495000243186951,0.9492999911308289,0.9495000243186951,0.9495000243186951,0,0.7827200293540955,0.7827399969100952,0.7826899886131287,0.7827399969100952,0.7827399969100952,0
2024-12-11 01:00:00+00:00,0.949400007724762,0.9495000243186951,0.949400007724762,0.949400007724762,0.949400007724762,0,0.7826799750328064,0.7827399969100952,0.7826799750328064,0.7826899886131287,0.7826899886131287,0
2024-12-11 01:05:00+00:00,0.949400007724762,0.9495000243186951,0.949400007724762,0.9495000243186951,0.9495000243186951,0,0.7828099727630615,0.7828500270843506,0.7827799916267395,0.7828400135040283,0.7828400135040283,0
2024-12-11 01:10:00+00:00,0.949400007724762,0.9495999813079834,0.949400007724762,0.949400007724762,0.949400007724762,0,0.7827900052070618,0.7828599810600281,0.7827600240707397,0.7827699780464172,0.7827699780464172,0
2024-12-11 01:15:00+00:00,0.9492999911308289,0.949400007724762,0.9492999911308289,0.949400007724762,0.949400007724762,0,0.7827000021934509,0.7827699780464172,0.7826899886131287,0.7827699780464172,0.7827699780464172,0
2024-12-11 01:20:00+00:00,0.9492999911308289,0.9492999911308289,0.9491999745368958,0.9491999745368958,0.9491999745368958,0,0.7827900052070618,0.7827900052070618,0.7826399803161621,0.7826399803161621,0.7826399803161621,0
2024-12-11 01:25:00+00:00,0.9491000175476074,0.9491999745368958,0.9491000175476074,0.9491000175476074,0.9491000175476074,0,0.7825899720191956,0.7826700210571289,0.7825899720191956,0.7826099991798401,0.7826099991798401,0
2024-12-11 01:30:00+00:00,0.9491000175476074,0.9491999745368958,0.9491000175476074,0.9491000175476074,0.9491000175476074,0,0.7826300263404846,0.7827200293540955,0.7825199961662292,0.7825199961662292,0.7825199961662292,0
2024-12-11 01:35:00+00:00,0.9491000175476074,0.9491000175476074,0.9490000009536743,0.9491000175476074,0.9491000175476074,0,0.7825700044631958,0.7826099991798401,0.7825199961662292,0.7825800180435181,0.7825800180435181,0
2024-12-11 01:40:00+00:00,0.9490000009536743,0.9491000175476074,0.9490000009536743,0.9490000009536743,0.9490000009536743,0,0.7825599908828735,0.7825999855995178,0.7825000286102295,0.7825499773025513,0.7825499773025513,0
2024-12-11 01:45:00+00:00,0.9490000009536743,0.9491999745368958,0.9490000009536743,0.9491000175476074,0.9491000175476074,0,0.7825499773025513,0.7826600074768066,0.7825499773025513,0.7826099991798401,0.7826099991798401,0
2024-12-11 01:50:00+00:00,0.9491000175476074,0.9492999911308289,0.9491000175476074,0.9491999745368958,0.9491999745368958,0,0.7825999855995178,0.7827000021934509,0.7825999855995178,0.7826799750328064,0.7826799750328064,0
2024-12-11 01:55:00+00:00,0.9491000175476074,0.9491999745368958,0.9490000009536743,0.9490000009536743,0.9490000009536743,0,0.7826399803161621,0.7826899886131287,0.7825000286102295,0.7825000286102295,0.7825000286102295,0
2024-12-11 02:00:00+00:00,0.9490000009536743,0.9491999745368958,0.9490000009536743,0.9491999745368958,0.9491999745368958,0,0.7824900150299072,0.7826399803161621,0.7824199795722961,0.7826399803161621,0.7826399803161621,0
2024-12-11 02:05:00+00:00,0.9490000009536743,0.9491000175476074,0.9490000009536743,0.9491000175476074,0.9491000175476074,0,0.7826099991798401,0.7826499938964844,0.7825999855995178,0.7826200127601624,0.7826200127601624,0
2024-12-11 02:10:00+00:00,0.9491000175476074,0.9491000175476074,0.9490000009536743,0.9490000009536743,0.9490000009536743,0,0.7826099991798401,0.7826600074768066,0.7825300097465515,0.7825300097465515,0.7825300097465515,0
2024-12-11 02:15:00+00:00,0.9490000009536743,0.9490000009536743,0.9488999843597412,0.9488999843597412,0.9488999843597412,0,0.7825800180435181,0.7825999855995178,0.7825499773025513,0.7825499773025513,0.7825499773025513,0
2024-12-11 02:20:00+00:00,0.9490000009536743,0.9490000009536743,0.9487000107765198,0.9487000107765198,0.9487000107765198,0,0.7825800180435181,0.7825800180435181,0.782480001449585,0.782480001449585,0.782480001449585,0
2024-12-11 02:25:00+00:00,0.9485999941825867,0.9487000107765198,0.9485999941825867,0.9485999941825867,0.9485999941825867,0,0.7824100255966187,0.7824400067329407,0.7824000120162964,0.7824000120162964,0.7824000120162964,0
2024-12-11 02:30:00+00:00,0.9487000107765198,0.9488999843597412,0.9487000107765198,0.9488999843597412,0.9488999843597412,0,0.7824900150299072,0.7825999855995178,0.782480001449585,0.7825999855995178,0.7825999855995178,0
2024-12-11 02:35:00+00:00,0.9488999843597412,0.9490000009536743,0.9488999843597412,0.9488999843597412,0.9488999843597412,0,0.7826600074768066,0.7826600074768066,0.7826200127601624,0.7826499938964844,0.7826499938964844,0
2024-12-11 02:40:00+00:00,0.9488000273704529,0.9490000009536743,0.9488000273704529,0.9490000009536743,0.9490000009536743,0,0.7825800180435181,0.7827000021934509,0.7825700044631958,0.7827000021934509,0.7827000021934509,0
2024-12-11 02:45:00+00:00,0.9490000009536743,0.9490000009536743,0.9488999843597412,0.9488999843597412,0.9488999843597412,0,0.782729983329773,0.7827500104904175,0.7826499938964844,0.7826499938964844,0.7826499938964844,0
2024-12-11 02:50:00+00:00,0.9488999843597412,0.9488999843597412,0.9485999941825867,0.9485999941825867,0.9485999941825867,0,0.7826600074768066,0.7826600074768066,0.7824900150299072,0.7824900150299072,0.7824900150299072,0
2024-12-11 02:55:00+00:00,0.9487000107765198,0.9488999843597412,0.9487000107765198,0.9488000273704529,0.9488000273704529,0,0.782480001449585,0.7826099991798401,0.7824400067329407,0.7825700044631958,0.7825700044631958,0
2024-12-11 03:00:00+00:00,0.9488000273704529,0.9488999843597412,0.9487000107765198,0.9488999843597412,0.9488999843597412,0,0.782480001449585,0.7825599908828735,0.782480001449585,0.7825599908828735,0.7825599908828735,0
2024-12-11 03:05:00+00:00,0.9490000009536743,0.9490000009536743,0.9488999843597412,0.9490000009536743,0.9490000009536743,0,0.7825700044631958,0.7826099991798401,0.7825199961662292,0.7826099991798401,0.7826099991798401,0
2024-12-11 03:10:00+00:00,0.9490000009536743,0.9491000175476074,0.9490000009536743,0.9490000009536743,0.9490000009536743,0,0.7825599908828735,0.7825999855995178,0.7824900150299072,0.7824900150299072,0.7824900150299072,0
2024-12-11 03:15:00+00:00,0.9491000175476074,0.9491000175476074,0.9490000009536743,0.9490000009536743,0.9490000009536743,0,0.7825599908828735,0.7825599908828735,0.7824299931526184,0.7824299931526184,0.7824299931526184,0
2024-12-11 03:20:00+00:00,0.9490000009536743,0.9492999911308289,0.9490000009536743,0.9492999911308289,0.9492999911308289,0,0.7824900150299072,0.7827500104904175,0.7824900150299072,0.7827100157737732,0.7827100157737732,0
2024-12-11 03:25:00+00:00,0.949400007724762,0.9495000243186951,0.9492999911308289,0.9492999911308289,0.9492999911308289,0,0.7826700210571289,0.7827900052070618,0.7826700210571289,0.7827000021934509,0.7827000021934509,0
2024-12-11 03:30:00+00:00,0.949400007724762,0.9495000243186951,0.949400007724762,0.949400007724762,0.949400007724762,0,0.7827699780464172,0.7827699780464172,0.782729983329773,0.782729983329773,0.782729983329773,0
2024-12-11 03:35:00+00:00,0.949400007724762,0.949400007724762,0.949400007724762,0.949400007724762,0.949400007724762,0,0.782729983329773,0.7827399969100952,0.7827200293540955,0.7827200293540955,0.7827200293540955,0
2024-12-11 03:40:00+00:00,0.949400007724762,0.949400007724762,0.9492999911308289,0.9492999911308289,0.9492999911308289,0,0.782729983329773,0.782800018787384,0.7826600074768066,0.7826600074768066,0.7826600074768066,0
2024-12-11 03:45:00+00:00,0.9492999911308289,0.949400007724762,0.9492999911308289,0.9492999911308289,0.9492999911308289,0,0.7826700210571289,0.782729983329773,0.7826700210571289,0.7827000021934509,0.7827000021934509,0
2024-12-11 03:50:00+00:00,0.9492999911308289,0.9495000243186951,0.9492999911308289,0.9495000243186951,0.9495000243186951,0,0.7826899886131287,0.782800018787384,0.7826899886131287,0.782800018787384,0.782800018787384,0
2024-12-11 03:55:00+00:00,0.9495999813079834,0.9495999813079834,0.9495000243186951,0.9495000243186951,0.9495000243186951,0,0.7828599810600281,0.7828699946403503,0.7828400135040283,0.7828400135040283,0.7828400135040283,0
2024-12-11 04:00:00+00:00,0.9495999813079834,0.9495999813079834,0.9495999813079834,0.9495999813079834,0.9495999813079834,0,0.7828599810600281,0.7829099893569946,0.782829999923706,0.7828999757766724,0.7828999757766724,0
2024-12-11 04:05:00+00:00,0.9495999813079834,0.9495999813079834,0.949400007724762,0.949400007724762,0.949400007724762,0,0.7828800082206726,0.7828800082206726,0.7827799916267395,0.782800018787384,0.782800018787384,0
