Datetime,USDEUR=X_Open,USDEUR=X_High,USDEUR=X_Low,USDEUR=X_Close,USDEUR=X_Adj Close,USDEUR=X_Volume,GBPEUR=X_Open,GBPEUR=X_High,GBPEUR=X_Low,GBPEUR=X_Close,GBPEUR=X_Adj Close,GBPEUR=X_Volume
2020-02-14,0.921999990940094,0.9232500195503235,0.9205999970436096,0.921999990940094,0.921999990940094,0,1.2030800580978394,1.2047899961471558,1.1986000537872314,1.2030999660491943,1.2030999660491943,0
2020-02-17,0.9224600195884705,0.9233400225639343,0.9213190078735352,0.9223600029945374,0.9223600029945374,0,1.203719973564148,1.2041699886322021,1.1994999647140503,1.2036900520324707,1.2036900520324707,0
2020-02-18,0.922760009765625,0.927049994468689,0.9225940108299255,0.9225000143051147,0.9225000143051147,0,1.1999800205230713,1.207129955291748,1.1979000568389893,1.1998000144958496,1.1998000144958496,0
2020-02-19,0.9263799786567688,0.9273340106010437,0.9251999855041504,0.9263200163841248,0.9263200163841248,0,1.2041699886322021,1.2054100036621094,1.1976799964904785,1.2038999795913696,1.2038999795913696,0
2020-02-20,0.9251000285148621,0.9276800155639648,0.9241290092468262,0.9250609874725342,0.9250609874725342,0,1.1956000328063965,1.1962300539016724,1.1881999969482422,1.1956700086593628,1.1956700086593628,0
2020-02-21,0.9269800186157227,0.9269800186157227,0.9204999804496765,0.9269559979438782,0.9269559979438782,0,1.1939500570297241,1.1984000205993652,1.1926699876785278,1.1937999725341797,1.1937999725341797,0
2020-02-24,0.9226300120353699,0.9251999855041504,0.9204999804496765,0.9225900173187256,0.9225900173187256,0,1.1947400569915771,1.1981899738311768,1.1899399757385254,1.1948699951171875,1.1948699951171875,0
2020-02-25,0.9217399954795837,0.9232100248336792,0.918969988822937,0.9217270016670227,0.9217270016670227,0,1.1912200450897217,1.199049949645996,1.1900999546051025,1.1912000179290771,1.1912000179290771,0
2020-02-26,0.9190329909324646,0.921180009841919,0.9171299934387207,0.9189490079879761,0.9189490079879761,0,1.1949900388717651,1.1964199542999268,1.1861399412155151,1.195039987564087,1.195039987564087,0
2020-02-27,0.9186400175094604,0.9186400175094604,0.9086199998855591,0.9186199903488159,0.9186199903488159,0,1.1854000091552734,1.1854900121688843,1.170609951019287,1.1855100393295288,1.1855100393295288,0
2020-02-28,0.9094600081443787,0.9131100177764893,0.9047499895095825,0.9093199968338013,0.9093199968338013,0,1.1720600128173828,1.1732499599456787,1.1596800088882446,1.171910047531128,1.171910047531128,0
2020-03-02,0.904770016670227,0.9060199856758118,0.8957300186157227,0.9048699736595154,0.9048699736595154,0,1.158460021018982,1.1633199453353882,1.1444000005722046,1.158750057220459,1.158750057220459,0
2020-03-03,0.8973199725151062,0.9011200070381165,0.8922600150108337,0.8973399996757507,0.8973399996757507,0,1.1454399824142456,1.1515899896621704,1.143589973449707,1.1455299854278564,1.1455299854278564,0
2020-03-04,0.8946700096130371,0.9011499881744385,0.8939999938011169,0.8944000005722046,0.8944000005722046,0,1.1469000577926636,1.1542999744415283,1.143589973449707,1.1469199657440186,1.1469199657440186,0
2020-03-05,0.8977400064468384,0.8991400003433228,0.8924999833106995,0.8977400064468384,0.8977400064468384,0,1.1554499864578247,1.1596200466156006,1.1523499488830566,1.1552000045776367,1.1552000045776367,0
2020-03-06,0.8909599781036377,0.8917499780654907,0.8806899785995483,0.8909599781036377,0.8909599781036377,0,1.1538000106811523,1.1554499864578247,1.1469999551773071,1.1537200212478638,1.1537200212478638,0
2020-03-09,0.8782600164413452,0.8805299997329712,0.8698800206184387,0.8782699704170227,0.8782699704170227,0,1.1497000455856323,1.1547199487686157,1.1409300565719604,1.149999976158142,1.149999976158142,0
2020-03-10,0.8773900270462036,0.8822900056838989,0.8754299879074097,0.8773499727249146,0.8773499727249146,0,1.1469299793243408,1.1516200304031372,1.1401000022888184,1.1468900442123413,1.1468900442123413,0
2020-03-11,0.8836899995803833,0.8881779909133911,0.8798199892044067,0.8836650252342224,0.8836650252342224,0,1.1404600143432617,1.1471600532531738,1.132699966430664,1.1404600143432617,1.1404600143432617,0
2020-03-12,0.8880400061607361,0.902459979057312,0.882390022277832,0.8879799842834473,0.8879799842834473,0,1.1381299495697021,1.1381299495697021,1.1221599578857422,1.1381200551986694,1.1381200551986694,0
2020-03-13,0.8941699862480164,0.9037200212478638,0.8911600112915039,0.8940600156784058,0.8940600156784058,0,1.123829960823059,1.1303600072860718,1.118499994277954,1.1233899593353271,1.1233899593353271,0
2020-03-16,0.8960899710655212,0.9018200039863586,0.8900439739227295,0.8964300155639648,0.8964300155639648,0,1.110949993133545,1.1119799613952637,1.094789981842041,1.1112300157546997,1.1112300157546997,0
2020-03-17,0.8957899808883667,0.9125800132751465,0.8937299847602844,0.895799994468689,0.895799994468689,0,1.098770022392273,1.1029000282287598,1.094059944152832,1.0986000299453735,1.0986000299453735,0
2020-03-18,0.9077000021934509,0.9232000112533569,0.9053869843482971,0.9078099727630615,0.9078099727630615,0,1.0996099710464478,1.1025199890136719,1.078969955444336,1.1002399921417236,1.1002399921417236,0
2020-03-19,0.9137899875640869,0.9347599744796753,0.9136099815368652,0.9122800230979919,0.9122800230979919,0,1.0607500076293945,1.0951600074768066,1.0526299476623535,1.0603300333023071,1.0603300333023071,0
2020-03-20,0.9382200241088867,0.9385700225830078,0.9233700037002563,0.938319981098175,0.938319981098175,0,1.0782599449157715,1.1103399991989136,1.077280044555664,1.078089952468872,1.078089952468872,0
2020-03-23,0.935670018196106,0.9380499720573425,0.923799991607666,0.9350699782371521,0.9350699782371521,0,1.0853500366210938,1.0905699729919434,1.0669399499893188,1.0864900350570679,1.0864900350570679,0
2020-03-24,0.9289600253105164,0.9299399852752686,0.91839998960495,0.9289699792861938,0.9289699792861938,0,1.0770900249481201,1.092419981956482,1.0721499919891357,1.0768400430679321,1.0768400430679321,0
2020-03-25,0.925819993019104,0.9284899830818176,0.9217000007629395,0.9257000088691711,0.9257000088691711,0,1.0914599895477295,1.1040199995040894,1.078510046005249,1.0913699865341187,1.0913699865341187,0
2020-03-26,0.9184799790382385,0.919409990310669,0.9069899916648865,0.9183099865913391,0.9183099865913391,0,1.0876799821853638,1.100849986076355,1.0839799642562866,1.088070034980774,1.088070034980774,0
2020-03-27,0.9052900075912476,0.9128100275993347,0.9020000100135803,0.9051200151443481,0.9051200151443481,0,1.1036399602890015,1.1205999851226807,1.1020300388336182,1.1038800477981567,1.1038800477981567,0
2020-03-30,0.8980399966239929,0.908079981803894,0.8978400230407715,0.8977400064468384,0.8977400064468384,0,1.1181199550628662,1.1266299486160278,1.1124800443649292,1.1176799535751343,1.1176799535751343,0
2020-03-31,0.9067500233650208,0.9149399995803833,0.9054999947547913,0.9065799713134766,0.9065799713134766,0,1.120959997177124,1.1340700387954712,1.1150799989700317,1.1214100122451782,1.1214100122451782,0
2020-04-01,0.9067699909210205,0.9158599972724915,0.906000018119812,0.9068999886512756,0.9068999886512756,0,1.1251200437545776,1.1376399993896484,1.1222800016403198,1.125,1.125,0
2020-04-02,0.9131600260734558,0.9221400022506714,0.9121599793434143,0.9129400253295898,0.9129400253295898,0,1.1303000450134277,1.1415599584579468,1.1303000450134277,1.1302599906921387,1.1302599906921387,0
2020-04-03,0.9221799969673157,0.9279710054397583,0.9208999872207642,0.9218800067901611,0.9218800067901611,0,1.1425600051879883,1.143779993057251,1.1317700147628784,1.1424000263214111,1.1424000263214111,0
2020-04-06,0.9252200126647949,0.9285699725151062,0.9229900240898132,0.9253299832344055,0.9253299832344055,0,1.1303600072860718,1.1406400203704834,1.1291600465774536,1.1304199695587158,1.1304199695587158,0
2020-04-07,0.9257599711418152,0.9266639947891235,0.9154700040817261,0.925599992275238,0.925599992275238,0,1.1323599815368652,1.1360299587249756,1.1290700435638428,1.1329699754714966,1.1329699754714966,0
2020-04-08,0.9179099798202515,0.9232100248336792,0.9177500009536743,0.9178400039672852,0.9178400039672852,0,1.132159948348999,1.1418999433517456,1.1319999694824219,1.1322599649429321,1.1322599649429321,0
2020-04-09,0.920710027217865,0.9223560094833374,0.9137799739837646,0.9204999804496765,0.9204999804496765,0,1.1407300233840942,1.1453700065612793,1.1382999420166016,1.1405999660491943,1.1405999660491943,0
2020-04-10,0.9152500033378601,0.91566002368927,0.9128999710083008,0.9151300191879272,0.9151300191879272,0,1.1397500038146973,1.1412099599838257,1.1378999948501587,1.1394599676132202,1.1394599676132202,0
2020-04-13,0.9147999882698059,0.9179700016975403,0.9117000102996826,0.9146900177001953,0.9146900177001953,0,1.1396000385284424,1.1484400033950806,1.1389000415802002,1.1395599842071533,1.1395599842071533,0
2020-04-14,0.9157900214195251,0.9161099791526794,0.9104200005531311,0.9154999852180481,0.9154999852180481,0,1.1464099884033203,1.151479959487915,1.1441999673843384,1.1465500593185425,1.1465500593185425,0
2020-04-15,0.9105499982833862,0.9210100173950195,0.9100000262260437,0.9103000164031982,0.9103000164031982,0,1.1492700576782227,1.1495000123977661,1.1434600353240967,1.1491999626159668,1.1491999626159668,0
2020-04-16,0.917110025882721,0.9233899712562561,0.9167799949645996,0.9170020222663879,0.9170020222663879,0,1.1481200456619263,1.1496399641036987,1.1455999612808228,1.1480000019073486,1.1480000019073486,0
2020-04-17,0.920799970626831,0.924839973449707,0.9179999828338623,0.9209399819374084,0.9209399819374084,0,1.1496599912643433,1.151479959487915,1.1465599536895752,1.1497999429702759,1.1497999429702759,0
2020-04-20,0.9202799797058105,0.922249972820282,0.917680025100708,0.9202200174331665,0.9202200174331665,0,1.149090051651001,1.149340033531189,1.1435999870300293,1.1488800048828125,1.1488800048828125,0
2020-04-21,0.9205099940299988,0.9243900179862976,0.9191200137138367,0.9204000234603882,0.9204000234603882,0,1.1451799869537354,1.1456700563430786,1.1296600103378296,1.1450400352478027,1.1450400352478027,0
2020-04-22,0.9210299849510193,0.9238499999046326,0.9188500046730042,0.9211099743843079,0.9211099743843079,0,1.1328999996185303,1.139240026473999,1.1313999891281128,1.132599949836731,1.132599949836731,0
2020-04-23,0.9253399968147278,0.9295099973678589,0.9221699833869934,0.9251000285148621,0.9251000285148621,0,1.1401100158691406,1.1480300426483154,1.13919997215271,1.1401100158691406,1.1401100158691406,0
2020-04-24,0.9279599785804749,0.9321699738502502,0.9244099855422974,0.9279000163078308,0.9279000163078308,0,1.1461000442504883,1.1475600004196167,1.1402000188827515,1.1461000442504883,1.1461000442504883,0
2020-04-27,0.9239000082015991,0.9248800277709961,0.9207800030708313,0.9239000082015991,0.9239000082015991,0,1.1426700353622437,1.1475499868392944,1.1426700353622437,1.1426399946212769,1.1426399946212769,0
2020-04-28,0.9236000180244446,0.9249600172042847,0.9182999730110168,0.923799991607666,0.923799991607666,0,1.1475000381469727,1.1505800485610962,1.1461000442504883,1.1474599838256836,1.1474599838256836,0
2020-04-29,0.9231600165367126,0.9232199788093567,0.9196000099182129,0.9228000044822693,0.9228000044822693,0,1.1476000547409058,1.1500600576400757,1.1419999599456787,1.147779941558838,1.147779941558838,0
2020-04-30,0.9193999767303467,0.9228799939155579,0.9115800261497498,0.9193500280380249,0.9193500280380249,0,1.1461000442504883,1.1530499458312988,1.1439000368118286,1.1464799642562866,1.1464799642562866,0
2020-05-01,0.9136800169944763,0.9144600033760071,0.9077500104904175,0.9136199951171875,0.9136199951171875,0,1.149340033531189,1.149459958076477,1.1370500326156616,1.149340033531189,1.149340033531189,0
2020-05-04,0.9126200079917908,0.9173200130462646,0.9125900268554688,0.9124400019645691,0.9124400019645691,0,1.1366599798202515,1.1395299434661865,1.1341999769210815,1.1362199783325195,1.1362199783325195,0
2020-05-05,0.9170500040054321,0.9236199855804443,0.9156399965286255,0.9170699715614319,0.9170699715614319,0,1.1414400339126587,1.15038001537323,1.1412999629974365,1.1410000324249268,1.1410000324249268,0
2020-05-06,0.9225000143051147,0.9272800087928772,0.9221000075340271,0.9226300120353699,0.9226300120353699,0,1.147979974746704,1.149549961090088,1.1419999599456787,1.1477999687194824,1.1477999687194824,0
2020-05-07,0.9258800148963928,0.9287199974060059,0.9245799779891968,0.9260500073432922,0.9260500073432922,0,1.141260027885437,1.1480599641799927,1.1375900506973267,1.1411399841308594,1.1411399841308594,0
2020-05-08,0.9227700233459473,0.924530029296875,0.9196799993515015,0.9227499961853027,0.9227499961853027,0,1.1417299509048462,1.1473900079727173,1.1407899856567383,1.1418800354003906,1.1418800354003906,0
2020-05-11,0.9225000143051147,0.9255599975585938,0.9214000105857849,0.9225500226020813,0.9225500226020813,0,1.1455999612808228,1.146399974822998,1.1357899904251099,1.1450999975204468,1.1450999975204468,0
2020-05-12,0.9251400232315063,0.9271799921989441,0.9190800189971924,0.9251199960708618,0.9251199960708618,0,1.1408100128173828,1.1414799690246582,1.1316800117492676,1.1406999826431274,1.1406999826431274,0
2020-05-13,0.921970009803772,0.9232400059700012,0.9179900288581848,0.9219300150871277,0.9219300150871277,0,1.1295000314712524,1.1350599527359009,1.126520037651062,1.1296299695968628,1.1296299695968628,0
2020-05-14,0.924049973487854,0.9279400110244751,0.923799991607666,0.9239000082015991,0.9239000082015991,0,1.1308599710464478,1.1319199800491333,1.1272000074386597,1.131019949913025,1.131019949913025,0
2020-05-15,0.9253900051116943,0.9267100095748901,0.9217000007629395,0.9253299832344055,0.9253299832344055,0,1.1319899559020996,1.1323800086975098,1.1194700002670288,1.1318000555038452,1.1318000555038452,0
2020-05-18,0.9242600202560425,0.925849974155426,0.9163600206375122,0.9240999817848206,0.9240999817848206,0,1.1167999505996704,1.1239500045776367,1.1166000366210938,1.1168999671936035,1.1168999671936035,0
2020-05-19,0.916100025177002,0.9172000288963318,0.9111499786376953,0.916159987449646,0.916159987449646,0,1.1174999475479126,1.1213200092315674,1.1163500547409058,1.117609977722168,1.117609977722168,0
2020-05-20,0.914900004863739,0.9149799942970276,0.9091699719429016,0.9150999784469604,0.9150999784469604,0,1.1216299533843994,1.1218600273132324,1.114799976348877,1.121500015258789,1.121500015258789,0
2020-05-21,0.9107999801635742,0.9141200184822083,0.9083700180053711,0.9104999899864197,0.9104999899864197,0,1.1141999959945679,1.1174999475479126,1.1110299825668335,1.1143300533294678,1.1143300533294678,0
2020-05-22,0.9130399823188782,0.9186000227928162,0.9128000140190125,0.9129999876022339,0.9129999876022339,0,1.1161999702453613,1.1195800304412842,1.1146199703216553,1.1160000562667847,1.1160000562667847,0
2020-05-25,0.916670024394989,0.9197900295257568,0.9161999821662903,0.9167749881744385,0.9167749881744385,0,1.1170200109481812,1.1198400259017944,1.1167000532150269,1.1169999837875366,1.1169999837875366,0
2020-05-26,0.9173399806022644,0.9175699949264526,0.9097899794578552,0.9171789884567261,0.9171789884567261,0,1.1190999746322632,1.12568998336792,1.1181000471115112,1.1191999912261963,1.1191999912261963,0
2020-05-27,0.9107000231742859,0.914359986782074,0.9066299796104431,0.9106000065803528,0.9106000065803528,0,1.1232600212097168,1.1248300075531006,1.1118199825286865,1.1230000257492065,1.1230000257492065,0
2020-05-28,0.907829999923706,0.9096599817276001,0.903190016746521,0.9077000021934509,0.9077000021934509,0,1.1131800413131714,1.115470051765442,1.1117600202560425,1.1131399869918823,1.1131399869918823,0
2020-05-29,0.902679979801178,0.9033100008964539,0.8972899913787842,0.9025999903678894,0.9025999903678894,0,1.111930012702942,1.113319993019104,1.1045600175857544,1.1119799613952637,1.1119799613952637,0
2020-06-01,0.8997200131416321,0.9007800221443176,0.8967000246047974,0.899399995803833,0.899399995803833,0,1.110610008239746,1.1212199926376343,1.110610008239746,1.1104300022125244,1.1104300022125244,0
2020-06-02,0.898829996585846,0.8996300101280212,0.8931999802589417,0.8988000154495239,0.8988000154495239,0,1.1224000453948975,1.1275800466537476,1.12090003490448,1.122189998626709,1.122189998626709,0
2020-06-03,0.8939999938011169,0.8943700194358826,0.8888900279998779,0.8937000036239624,0.8937000036239624,0,1.124400019645691,1.126189947128296,1.1196000576019287,1.1245299577713013,1.1245299577713013,0
2020-06-04,0.8899000287055969,0.8931800127029419,0.8802400231361389,0.8899999856948853,0.8899999856948853,0,1.1190299987792969,1.1196099519729614,1.1104400157928467,1.11899995803833,1.11899995803833,0
2020-06-05,0.8820499777793884,0.8860800266265869,0.8784300088882446,0.8820000290870667,0.8820000290870667,0,1.1115100383758545,1.1251200437545776,1.110200047492981,1.1120799779891968,1.1120799779891968,0
2020-06-08,0.8837000131607056,0.8873500227928162,0.8834900259971619,0.883430004119873,0.883430004119873,0,1.123579978942871,1.1258599758148193,1.1200000047683716,1.124079942703247,1.124079942703247,0
2020-06-09,0.8847299814224243,0.8893899917602539,0.880020022392273,0.8845199942588806,0.8845199942588806,0,1.126479983329773,1.1276299953460693,1.1187599897384644,1.1263600587844849,1.1263600587844849,0
2020-06-10,0.8822900056838989,0.8822900056838989,0.8780500292778015,0.8824399709701538,0.8824399709701538,0,1.121440052986145,1.1255500316619873,1.1208000183105469,1.121559977531433,1.121559977531433,0
2020-06-11,0.879610002040863,0.8829200267791748,0.8771799802780151,0.879859983921051,0.879859983921051,0,1.118209958076477,1.1192100048065186,1.1098899841308594,1.118190050125122,1.118190050125122,0
2020-06-12,0.8857899904251099,0.8901000022888184,0.881850004196167,0.885890007019043,0.885890007019043,0,1.1137900352478027,1.1173499822616577,1.111899971961975,1.1136000156402588,1.1136000156402588,0
2020-06-15,0.8885599970817566,0.8905699849128723,0.8855800032615662,0.888729989528656,0.888729989528656,0,1.1116299629211426,1.1156200170516968,1.1080600023269653,1.1115700006484985,1.1115700006484985,0
2020-06-16,0.8819900155067444,0.8903399705886841,0.8810700178146362,0.8820099830627441,0.8820099830627441,0,1.1145299673080444,1.1218500137329102,1.1134699583053589,1.1145199537277222,1.1145199537277222,0
2020-06-17,0.8877099752426147,0.8920400142669678,0.885200023651123,0.8876500129699707,0.8876500129699707,0,1.1169300079345703,1.1185200214385986,1.1124099493026733,1.1169300079345703,1.1169300079345703,0
2020-06-18,0.8895800113677979,0.892490029335022,0.8878999948501587,0.8894500136375427,0.8894500136375427,0,1.1164300441741943,1.1167999505996704,1.105970025062561,1.1163400411605835,1.1163400411605835,0
2020-06-19,0.8922799825668335,0.8949400186538696,0.8886520266532898,0.8919810056686401,0.8919810056686401,0,1.108299970626831,1.1100499629974365,1.1022299528121948,1.1085100173950195,1.1085100173950195,0
2020-06-22,0.8945000171661377,0.8948100209236145,0.8874899744987488,0.8946499824523926,0.8946499824523926,0,1.1043200492858887,1.1085000038146973,1.1035000085830688,1.104580044746399,1.104580044746399,0
2020-06-23,0.8867499828338623,0.8901299834251404,0.8811349868774414,0.8865500092506409,0.8865500092506409,0,1.1082500219345093,1.1085100173950195,1.101449966430664,1.108180046081543,1.108180046081543,0
2020-06-24,0.8838899731636047,0.8881099820137024,0.8828999996185303,0.8839899897575378,0.8839899897575378,0,1.1072100400924683,1.1089199781417847,1.1019999980926514,1.1070400476455688,1.1070400476455688,0
2020-06-25,0.8887799978256226,0.8935400247573853,0.8881000280380249,0.8888199925422668,0.8888199925422668,0,1.1033200025558472,1.1107800006866455,1.1030999422073364,1.1031800508499146,1.1031800508499146,0
2020-06-26,0.8912000060081482,0.8930299878120422,0.8897600173950195,0.8910999894142151,0.8910999894142151,0,1.1072499752044678,1.1078799962997437,1.0991699695587158,1.107200026512146,1.107200026512146,0
2020-06-29,0.8909400105476379,0.891219973564148,0.8858000040054321,0.8907999992370605,0.8907999992370605,0,1.0993800163269043,1.1005699634552002,1.0898900032043457,1.0995700359344482,1.0995700359344482,0
2020-06-30,0.8891199827194214,0.8934699892997742,0.887969970703125,0.8891100287437439,0.8891100287437439,0,1.0945099592208862,1.1011600494384766,1.093440055847168,1.0944199562072754,1.0944199562072754,0
2020-07-01,0.8901799917221069,0.8937199711799622,0.8869500160217285,0.8899999856948853,0.8899999856948853,0,1.1027799844741821,1.1083799600601196,1.1012500524520874,1.1024999618530273,1.1024999618530273,0
2020-07-02,0.8886200189590454,0.8906499743461609,0.8847000002861023,0.8887799978256226,0.8887799978256226,0,1.107800006866455,1.1106499433517456,1.107200026512146,1.1076899766921997,1.1076899766921997,0
2020-07-03,0.8896999955177307,0.8911799788475037,0.8888000249862671,0.8898500204086304,0.8898500204086304,0,1.1092400550842285,1.1103999614715576,1.1073600053787231,1.1092000007629395,1.1092000007629395,0
2020-07-06,0.888979971408844,0.888979971408844,0.8812999725341797,0.8891100287437439,0.8891100287437439,0,1.1089999675750732,1.1090400218963623,1.1026999950408936,1.1088000535964966,1.1088000535964966,0
