Datetime,BTC-EUR_Open,BTC-EUR_High,BTC-EUR_Low,BTC-EUR_Close,BTC-EUR_Adj Close,BTC-EUR_Volume
2023-01-15 03:00:00+00:00,19087.9609375,19111.67578125,19029.736328125,19108.908203125,19108.908203125,0
2023-01-15 04:00:00+00:00,19114.51953125,19135.232421875,19094.4921875,19102.1328125,19102.1328125,0
2023-01-15 05:00:00+00:00,19099.875,19152.0546875,19082.4375,19141.05078125,19141.05078125,0
2023-01-15 06:00:00+00:00,19141.912109375,19161.634765625,19114.32421875,19122.2578125,19122.2578125,0
2023-01-15 07:00:00+00:00,19118.330078125,19121.2890625,19076.923828125,19120.091796875,19120.091796875,0
2023-01-15 08:00:00+00:00,19120.826171875,19136.763671875,19035.41796875,19035.765625,19035.765625,0
2023-01-15 09:00:00+00:00,19027.158203125,19085.54296875,19003.990234375,19085.54296875,19085.54296875,0
2023-01-15 10:00:00+00:00,19089.11328125,19123.4765625,19089.11328125,19116.046875,19116.046875,0
2023-01-15 11:00:00+00:00,19117.34375,19125.126953125,19084.94140625,19106.123046875,19106.123046875,0
2023-01-15 12:00:00+00:00,19107.865234375,19123.521484375,19073.150390625,19083.912109375,19083.912109375,0
2023-01-15 13:00:00+00:00,19086.85546875,19158.330078125,19086.85546875,19110.275390625,19110.275390625,0
2023-01-15 14:00:00+00:00,19110.474609375,19183.982421875,19106.021484375,19172.103515625,19172.103515625,0
2023-01-15 15:00:00+00:00,19173.9296875,19320.279296875,19172.052734375,19302.779296875,19302.779296875,0
2023-01-15 16:00:00+00:00,19304.3671875,19310.9921875,19252.451171875,19262.41796875,19262.41796875,0
2023-01-15 17:00:00+00:00,19262.640625,19360.666015625,19257.8671875,19306.32421875,19306.32421875,51349504
2023-01-15 18:00:00+00:00,19310.435546875,19310.435546875,19170.384765625,19231.603515625,19231.603515625,329625600
2023-01-15 19:00:00+00:00,19229.615234375,19273.25390625,19205.888671875,19264.572265625,19264.572265625,0
2023-01-15 20:00:00+00:00,19263.76171875,19307.005859375,19251.3125,19306.10546875,19306.10546875,0
2023-01-15 21:00:00+00:00,19304.990234375,19312.34765625,19280.580078125,19294.4453125,19294.4453125,0
2023-01-15 22:00:00+00:00,19292.791015625,19308.6796875,19213.3359375,19308.6796875,19308.6796875,88578048
2023-01-15 23:00:00+00:00,19309.150390625,19325.1328125,19266.208984375,19284.66796875,19284.66796875,0
2023-01-16 00:00:00+00:00,19293.44140625,19314.482421875,19216.533203125,19310.498046875,19310.498046875,0
2023-01-16 01:00:00+00:00,19321.001953125,19570.287109375,19306.990234375,19478.083984375,19478.083984375,1177948160
2023-01-16 02:00:00+00:00,19479.83203125,19630.37109375,19464.2734375,19532.92578125,19532.92578125,969394176
2023-01-16 03:00:00+00:00,19531.697265625,19532.14453125,19400.630859375,19424.140625,19424.140625,369936384
2023-01-16 04:00:00+00:00,19422.857421875,19486.9609375,19402.22265625,19486.9609375,19486.9609375,308535296
2023-01-16 05:00:00+00:00,19487.19921875,19534.64453125,19476.908203125,19524.75390625,19524.75390625,105390080
2023-01-16 06:00:00+00:00,19514.984375,19564.2109375,19499.296875,19510.455078125,19510.455078125,394170368
2023-01-16 07:00:00+00:00,19512.802734375,19516.724609375,19471.076171875,19499.89453125,19499.89453125,168161280
2023-01-16 08:00:00+00:00,19502.328125,19513.0234375,19216.453125,19245.513671875,19245.513671875,1158846464
2023-01-16 09:00:00+00:00,19243.486328125,19258.177734375,19216.830078125,19242.203125,19242.203125,0
2023-01-16 10:00:00+00:00,19244.083984375,19293.7265625,19225.98046875,19245.33984375,19245.33984375,30494720
2023-01-16 11:00:00+00:00,19244.912109375,19252.25390625,19211.0703125,19244.87890625,19244.87890625,72343552
2023-01-16 12:00:00+00:00,19243.1171875,19278.59765625,19227.3515625,19241.73046875,19241.73046875,84598784
2023-01-16 13:00:00+00:00,19238.1015625,19293.404296875,19228.74609375,19251.02734375,19251.02734375,67584
2023-01-16 14:00:00+00:00,19258.66015625,19310.095703125,19219.34765625,19274.427734375,19274.427734375,168722432
2023-01-16 15:00:00+00:00,19272.630859375,19412.5,19143.130859375,19374.28515625,19374.28515625,742313984
2023-01-16 16:00:00+00:00,19379.130859375,19424.205078125,19346.791015625,19377.146484375,19377.146484375,85104640
2023-01-16 17:00:00+00:00,19379.291015625,19510.212890625,19379.291015625,19503.794921875,19503.794921875,131139584
2023-01-16 18:00:00+00:00,19504.287109375,19647.099609375,19482.76953125,19647.099609375,19647.099609375,0
2023-01-16 19:00:00+00:00,19648.740234375,19745.068359375,19648.740234375,19711.314453125,19711.314453125,1014884352
2023-01-16 20:00:00+00:00,19709.9140625,19744.923828125,19657.71875,19692.544921875,19692.544921875,618166272
2023-01-16 21:00:00+00:00,19693.783203125,19693.783203125,19518.10546875,19538.759765625,19538.759765625,447791104
2023-01-16 22:00:00+00:00,19539.619140625,19595.705078125,19530.099609375,19572.34765625,19572.34765625,0
2023-01-16 23:00:00+00:00,19570.421875,19575.662109375,19523.927734375,19544.732421875,19544.732421875,0
2023-01-17 00:00:00+00:00,19544.50390625,19630.30859375,19481.587890625,19482.421875,19482.421875,321333248
2023-01-17 01:00:00+00:00,19488.74609375,19518.984375,19382.025390625,19441.03125,19441.03125,0
2023-01-17 02:00:00+00:00,19447.783203125,19500.16015625,19412.427734375,19489.271484375,19489.271484375,0
2023-01-17 03:00:00+00:00,19495.30859375,19524.947265625,19484.111328125,19522.423828125,19522.423828125,0
2023-01-17 04:00:00+00:00,19524.318359375,19581.298828125,19505.958984375,19556.123046875,19556.123046875,0
2023-01-17 05:00:00+00:00,19550.330078125,19560.17578125,19529.794921875,19533.904296875,19533.904296875,0
2023-01-17 06:00:00+00:00,19530.125,19539.76953125,19499.57421875,19499.57421875,19499.57421875,0
2023-01-17 07:00:00+00:00,19499.39453125,19557.458984375,19480.05078125,19510.04296875,19510.04296875,0
2023-01-17 08:00:00+00:00,19510.48828125,19582.298828125,19501.564453125,19579.669921875,19579.669921875,0
2023-01-17 09:00:00+00:00,19577.392578125,19605.548828125,19558.734375,19576.810546875,19576.810546875,0
2023-01-17 10:00:00+00:00,19569.30078125,19580.01171875,19519.9921875,19535.439453125,19535.439453125,0
2023-01-17 11:00:00+00:00,19537.361328125,19587.66796875,19517.85546875,19581.23828125,19581.23828125,59822080
2023-01-17 12:00:00+00:00,19583.546875,19647.72265625,19557.732421875,19566.859375,19566.859375,592074752
2023-01-17 13:00:00+00:00,19574.814453125,19594.3203125,19552.9453125,19583.703125,19583.703125,181135360
2023-01-17 14:00:00+00:00,19584.72265625,19727.361328125,19441.228515625,19556.734375,19556.734375,2117570560
2023-01-17 15:00:00+00:00,19559.9375,19714.67578125,19559.603515625,19579.37109375,19579.37109375,166828032
2023-01-17 16:00:00+00:00,19584.29296875,19659.19921875,19560.8828125,19626.166015625,19626.166015625,198852608
2023-01-17 17:00:00+00:00,19627.705078125,19681.4296875,19590.486328125,19668.52734375,19668.52734375,0
2023-01-17 18:00:00+00:00,19670.845703125,19796.6640625,19667.546875,19780.23828125,19780.23828125,173455360
2023-01-17 19:00:00+00:00,19776.89453125,19787.021484375,19731.154296875,19776.474609375,19776.474609375,0
2023-01-17 20:00:00+00:00,19774.6171875,19812.3203125,19734.755859375,19741.90234375,19741.90234375,0
2023-01-17 21:00:00+00:00,19749.236328125,19791.05078125,19734.658203125,19764.296875,19764.296875,0
2023-01-17 22:00:00+00:00,19766.64453125,19766.64453125,19691.638671875,19695.533203125,19695.533203125,21211136
2023-01-17 23:00:00+00:00,19693.404296875,19719.23828125,19613.138671875,19624.41015625,19624.41015625,365850624
2023-01-18 00:00:00+00:00,19613.130859375,19694.73828125,19600.560546875,19674.84765625,19674.84765625,0
2023-01-18 01:00:00+00:00,19679.68359375,19709.90234375,19657.400390625,19666.056640625,19666.056640625,0
2023-01-18 02:00:00+00:00,19663.9453125,19789.509765625,19649.61328125,19745.97265625,19745.97265625,465674240
2023-01-18 03:00:00+00:00,19738.826171875,19799.712890625,19738.673828125,19765.8125,19765.8125,271026176
2023-01-18 04:00:00+00:00,19766.1484375,19775.013671875,19737.970703125,19754.634765625,19754.634765625,0
2023-01-18 05:00:00+00:00,19752.5859375,19786.58984375,19749.408203125,19767.76953125,19767.76953125,0
2023-01-18 06:00:00+00:00,19767.009765625,19767.009765625,19701.22265625,19707.826171875,19707.826171875,0
2023-01-18 07:00:00+00:00,19705.1875,19705.1875,19645.76953125,19669.40625,19669.40625,0
2023-01-18 08:00:00+00:00,19675.16015625,19675.16015625,19581.076171875,19581.513671875,19581.513671875,0
2023-01-18 09:00:00+00:00,19578.919921875,19601.8125,19511.796875,19540.23828125,19540.23828125,59598848
2023-01-18 10:00:00+00:00,19534.34375,19573.41796875,19524.279296875,19536.390625,19536.390625,0
2023-01-18 11:00:00+00:00,19531.634765625,19618.568359375,19526.052734375,19610.49609375,19610.49609375,0
2023-01-18 12:00:00+00:00,19620.8125,19654.625,19597.3359375,19654.625,19654.625,0
2023-01-18 13:00:00+00:00,19652.4609375,19730.505859375,19578.876953125,19730.505859375,19730.505859375,767524864
2023-01-18 14:00:00+00:00,19723.6171875,19828.0,19663.865234375,19722.46484375,19722.46484375,0
2023-01-18 15:00:00+00:00,19718.859375,19822.369140625,19415.4453125,19417.154296875,19417.154296875,434470912
2023-01-18 16:00:00+00:00,19430.091796875,19430.091796875,18991.458984375,19037.365234375,19037.365234375,2157496320
2023-01-18 17:00:00+00:00,19045.21484375,19512.306640625,19045.21484375,19357.224609375,19357.224609375,2338668544
2023-01-18 18:00:00+00:00,19348.595703125,19498.05078125,19344.470703125,19399.03125,19399.03125,296038400
2023-01-18 19:00:00+00:00,19404.31640625,19438.306640625,19370.443359375,19384.52734375,19384.52734375,0
2023-01-18 20:00:00+00:00,19383.01171875,19402.08984375,19228.529296875,19228.9140625,19228.9140625,310888448
2023-01-18 21:00:00+00:00,19232.02734375,19303.642578125,19224.626953125,19273.5078125,19273.5078125,202070016
2023-01-18 22:00:00+00:00,19272.67578125,19274.708984375,19186.294921875,19274.708984375,19274.708984375,130926592
2023-01-18 23:00:00+00:00,19279.275390625,19288.962890625,19160.095703125,19161.85546875,19161.85546875,0
2023-01-19 00:00:00+00:00,19160.00390625,19223.58203125,19160.00390625,19193.470703125,19193.470703125,146780160
2023-01-19 01:00:00+00:00,19190.87890625,19240.54296875,19182.59375,19202.814453125,19202.814453125,25772032
2023-01-19 02:00:00+00:00,19198.814453125,19245.1796875,19194.712890625,19237.544921875,19237.544921875,0
2023-01-19 03:00:00+00:00,19234.32421875,19267.4921875,19217.33203125,19225.744140625,19225.744140625,0
2023-01-19 04:00:00+00:00,19225.5,19306.744140625,19219.279296875,19285.46875,19285.46875,176621568
2023-01-19 05:00:00+00:00,19284.88671875,19306.01953125,19271.455078125,19281.08984375,19281.08984375,0
2023-01-19 06:00:00+00:00,19282.849609375,19316.34375,19269.81640625,19316.34375,19316.34375,21878784
2023-01-19 07:00:00+00:00,19316.634765625,19334.61328125,19270.580078125,19274.8046875,19274.8046875,0
2023-01-19 08:00:00+00:00,19276.755859375,19279.8046875,19217.1953125,19217.1953125,19217.1953125,0
2023-01-19 09:00:00+00:00,19221.23046875,19225.8203125,19184.587890625,19216.8359375,19216.8359375,0
2023-01-19 10:00:00+00:00,19212.8046875,19227.66015625,19175.58984375,19201.2578125,19201.2578125,14499840
2023-01-19 11:00:00+00:00,19198.07421875,19203.1796875,19159.1640625,19177.513671875,19177.513671875,218091520
2023-01-19 12:00:00+00:00,19177.58984375,19212.083984375,19160.193359375,19186.513671875,19186.513671875,172187648
2023-01-19 13:00:00+00:00,19186.634765625,19255.76171875,19132.6796875,19237.01953125,19237.01953125,0
2023-01-19 14:00:00+00:00,19232.330078125,19269.224609375,19170.30859375,19225.7265625,19225.7265625,0
2023-01-19 15:00:00+00:00,19230.923828125,19372.267578125,19229.4140625,19348.892578125,19348.892578125,0
2023-01-19 16:00:00+00:00,19345.64453125,19374.64453125,19309.423828125,19322.275390625,19322.275390625,0
2023-01-19 17:00:00+00:00,19319.62109375,19346.62890625,19266.884765625,19271.291015625,19271.291015625,0
2023-01-19 18:00:00+00:00,19268.705078125,19364.3203125,19268.705078125,19360.427734375,19360.427734375,0
2023-01-19 19:00:00+00:00,19363.517578125,19491.51171875,19362.2109375,19486.140625,19486.140625,358785024
2023-01-19 20:00:00+00:00,19486.583984375,19532.65234375,19456.115234375,19479.455078125,19479.455078125,0
2023-01-19 21:00:00+00:00,19481.609375,19481.609375,19354.685546875,19354.685546875,19354.685546875,0
2023-01-19 22:00:00+00:00,19354.0,19433.337890625,19351.365234375,19433.337890625,19433.337890625,0
2023-01-19 23:00:00+00:00,19436.16015625,19460.736328125,19405.80859375,19460.736328125,19460.736328125,0
2023-01-20 00:00:00+00:00,19464.439453125,19475.123046875,19412.984375,19442.75,19442.75,0
2023-01-20 01:00:00+00:00,19442.3515625,19489.8046875,19421.642578125,19489.8046875,19489.8046875,60995584
2023-01-20 02:00:00+00:00,19491.41015625,19535.5390625,19460.58984375,19460.58984375,19460.58984375,161816576
2023-01-20 03:00:00+00:00,19463.548828125,19481.537109375,19450.234375,19460.697265625,19460.697265625,0
2023-01-20 04:00:00+00:00,19462.662109375,19498.23046875,19391.271484375,19391.271484375,19391.271484375,0
2023-01-20 05:00:00+00:00,19392.927734375,19416.390625,19366.515625,19372.0390625,19372.0390625,282316800
2023-01-20 06:00:00+00:00,19370.876953125,19381.23046875,19342.662109375,19368.44921875,19368.44921875,81979392
2023-01-20 07:00:00+00:00,19365.640625,19365.640625,19298.759765625,19340.4375,19340.4375,95975424
2023-01-20 08:00:00+00:00,19343.2578125,19344.208984375,19292.685546875,19315.896484375,19315.896484375,0
2023-01-20 09:00:00+00:00,19318.37109375,19371.876953125,19292.69921875,19356.431640625,19356.431640625,0
2023-01-20 10:00:00+00:00,19360.63671875,19360.63671875,19304.16015625,19335.65625,19335.65625,0
2023-01-20 11:00:00+00:00,19338.541015625,19369.619140625,19329.5859375,19366.671875,19366.671875,0
2023-01-20 12:00:00+00:00,19370.36328125,19509.84375,19363.1640625,19502.623046875,19502.623046875,191627264
2023-01-20 13:00:00+00:00,19495.423828125,19505.818359375,19468.01171875,19481.212890625,19481.212890625,0
2023-01-20 14:00:00+00:00,19481.201171875,19545.3515625,19464.900390625,19527.08203125,19527.08203125,54525952
2023-01-20 15:00:00+00:00,19536.107421875,19559.2578125,19499.830078125,19522.986328125,19522.986328125,0
2023-01-20 16:00:00+00:00,19519.474609375,19731.361328125,19509.138671875,19704.671875,19704.671875,614617088
2023-01-20 17:00:00+00:00,19699.904296875,19730.62109375,19657.451171875,19693.966796875,19693.966796875,435699712
2023-01-20 18:00:00+00:00,19695.732421875,19728.78125,19664.3515625,19700.478515625,19700.478515625,276217856
2023-01-20 19:00:00+00:00,19703.69140625,19783.146484375,19691.7265625,19783.146484375,19783.146484375,0
2023-01-20 20:00:00+00:00,19783.615234375,20472.234375,19783.615234375,20472.234375,20472.234375,2539573248
2023-01-20 21:00:00+00:00,20463.439453125,20572.59375,20463.439453125,20572.59375,20572.59375,1167235072
2023-01-20 22:00:00+00:00,20570.52734375,20821.2890625,20524.537109375,20772.65234375,20772.65234375,1340694528
2023-01-20 23:00:00+00:00,20807.1015625,20863.353515625,20770.5859375,20840.24609375,20840.24609375,611448832
2023-01-21 00:00:00+00:00,20848.822265625,20869.37890625,20697.37890625,20778.310546875,20778.310546875,1086093312
2023-01-21 01:00:00+00:00,20775.603515625,20788.642578125,20753.23046875,20760.318359375,20760.318359375,87711744
2023-01-21 02:00:00+00:00,20759.15234375,20800.576171875,20731.58984375,20743.662109375,20743.662109375,0
2023-01-21 03:00:00+00:00,20742.1875,20748.86328125,20711.763671875,20741.712890625,20741.712890625,156346368
2023-01-21 04:00:00+00:00,20743.685546875,20803.693359375,20734.591796875,20776.546875,20776.546875,98910208
2023-01-21 05:00:00+00:00,20777.341796875,20787.087890625,20757.849609375,20760.8671875,20760.8671875,0
2023-01-21 06:00:00+00:00,20760.662109375,20793.24609375,20748.798828125,20787.791015625,20787.791015625,0
2023-01-21 07:00:00+00:00,20790.57421875,20818.783203125,20788.912109375,20807.88671875,20807.88671875,0
2023-01-21 08:00:00+00:00,20809.166015625,20907.111328125,20808.3671875,20891.953125,20891.953125,466518016
2023-01-21 09:00:00+00:00,20882.138671875,21077.73828125,20872.224609375,21077.73828125,21077.73828125,1055215616
2023-01-21 10:00:00+00:00,21085.767578125,21374.533203125,20892.5234375,20907.4921875,20907.4921875,3492790272
2023-01-21 11:00:00+00:00,20912.6015625,21065.4375,20875.4296875,21050.4140625,21050.4140625,916920320
2023-01-21 12:00:00+00:00,21051.96484375,21168.205078125,21051.96484375,21168.205078125,21168.205078125,461324288
2023-01-21 13:00:00+00:00,21174.392578125,21177.861328125,21057.798828125,21095.544921875,21095.544921875,121368576
2023-01-21 14:00:00+00:00,21096.3125,21135.3359375,21054.83203125,21111.916015625,21111.916015625,0
2023-01-21 15:00:00+00:00,21112.73828125,21339.646484375,21110.037109375,21276.029296875,21276.029296875,301811712
2023-01-21 16:00:00+00:00,21238.580078125,21353.4453125,21172.056640625,21319.630859375,21319.630859375,282333184
2023-01-21 17:00:00+00:00,21322.76171875,21391.083984375,21303.439453125,21341.619140625,21341.619140625,489011200
2023-01-21 18:00:00+00:00,21346.953125,21363.5703125,21272.78515625,21363.5703125,21363.5703125,0
2023-01-21 19:00:00+00:00,21365.267578125,21404.37109375,21337.587890625,21392.205078125,21392.205078125,0
2023-01-21 20:00:00+00:00,21391.72265625,21394.046875,21279.869140625,21289.591796875,21289.591796875,0
2023-01-21 21:00:00+00:00,21286.822265625,21321.11328125,21241.525390625,21318.05078125,21318.05078125,0
2023-01-21 22:00:00+00:00,21317.173828125,21322.4296875,21193.3125,21203.5625,21203.5625,0
2023-01-21 23:00:00+00:00,21201.76953125,21201.76953125,20938.470703125,20946.94921875,20946.94921875,228192256
2023-01-22 00:00:00+00:00,20940.359375,21075.59375,20929.685546875,21037.34375,21037.34375,184576000
2023-01-22 01:00:00+00:00,21035.16015625,21035.50390625,20911.81640625,20963.22265625,20963.22265625,83189760
2023-01-22 02:00:00+00:00,20965.810546875,20982.421875,20866.1328125,20895.828125,20895.828125,103401472
2023-01-22 03:00:00+00:00,20891.978515625,20933.87890625,20879.69140625,20920.658203125,20920.658203125,4968448
2023-01-22 04:00:00+00:00,20921.978515625,21005.185546875,20909.92578125,20990.220703125,20990.220703125,0
2023-01-22 05:00:00+00:00,20991.431640625,21041.28515625,20991.431640625,21040.599609375,21040.599609375,120012800
2023-01-22 06:00:00+00:00,21041.1015625,21101.439453125,21031.318359375,21080.033203125,21080.033203125,0
2023-01-22 07:00:00+00:00,21080.37890625,21089.267578125,21052.666015625,21057.830078125,21057.830078125,0
2023-01-22 08:00:00+00:00,21057.701171875,21063.603515625,21004.53125,21041.7890625,21041.7890625,0
2023-01-22 09:00:00+00:00,21043.736328125,21071.859375,21013.33984375,21013.33984375,21013.33984375,0
2023-01-22 10:00:00+00:00,21016.97265625,21048.81640625,21012.302734375,21043.779296875,21043.779296875,0
2023-01-22 11:00:00+00:00,21043.919921875,21043.919921875,20939.029296875,20941.125,20941.125,0
2023-01-22 12:00:00+00:00,20941.556640625,20996.873046875,20896.03125,20994.482421875,20994.482421875,0
2023-01-22 13:00:00+00:00,20998.685546875,21074.224609375,20998.685546875,21058.73046875,21058.73046875,0
2023-01-22 14:00:00+00:00,21059.736328125,21103.6171875,21041.466796875,21103.6171875,21103.6171875,0
2023-01-22 15:00:00+00:00,21111.119140625,21196.951171875,20932.810546875,20972.76171875,20972.76171875,325552128
2023-01-22 16:00:00+00:00,20973.56640625,21014.3203125,20916.66796875,20994.302734375,20994.302734375,0
2023-01-22 17:00:00+00:00,20993.7578125,21080.072265625,20971.57421875,21069.4921875,21069.4921875,0
2023-01-22 18:00:00+00:00,21070.494140625,21140.80078125,21045.35546875,21045.35546875,21045.35546875,0
2023-01-22 19:00:00+00:00,21044.53125,21044.95703125,20996.078125,20996.078125,20996.078125,0
2023-01-22 20:00:00+00:00,20988.103515625,20988.103515625,20644.29296875,20667.501953125,20667.501953125,1290592256
2023-01-22 21:00:00+00:00,20666.818359375,20801.09375,20594.62890625,20793.748046875,20793.748046875,697266176
2023-01-22 22:00:00+00:00,20784.357421875,20852.51171875,20764.28125,20852.51171875,20852.51171875,0
2023-01-22 23:00:00+00:00,20850.83984375,20932.478515625,20850.83984375,20917.611328125,20917.611328125,0
2023-01-23 00:00:00+00:00,20912.84765625,20954.083984375,20866.95703125,20909.3671875,20909.3671875,15837184
2023-01-23 01:00:00+00:00,20902.099609375,20938.0078125,20868.29296875,20868.29296875,20868.29296875,0
2023-01-23 02:00:00+00:00,20868.1015625,20883.287109375,20845.67578125,20883.287109375,20883.287109375,0
2023-01-23 03:00:00+00:00,20882.802734375,20891.17578125,20814.765625,20816.798828125,20816.798828125,0
2023-01-23 04:00:00+00:00,20810.107421875,20882.27734375,20808.794921875,20880.78125,20880.78125,0
2023-01-23 05:00:00+00:00,20879.501953125,20889.7578125,20849.3828125,20865.158203125,20865.158203125,0
2023-01-23 06:00:00+00:00,20863.609375,20902.16796875,20842.572265625,20889.806640625,20889.806640625,0
2023-01-23 07:00:00+00:00,20890.998046875,20890.998046875,20796.306640625,20796.306640625,20796.306640625,160784384
2023-01-23 08:00:00+00:00,20794.92578125,20884.248046875,20794.92578125,20850.791015625,20850.791015625,130402304
2023-01-23 09:00:00+00:00,20853.23046875,20889.130859375,20840.412109375,20858.99609375,20858.99609375,0
2023-01-23 10:00:00+00:00,20868.279296875,21041.01171875,20865.06640625,21041.01171875,21041.01171875,442112000
2023-01-23 11:00:00+00:00,21034.7578125,21036.23046875,20993.44140625,21034.818359375,21034.818359375,44222464
2023-01-23 12:00:00+00:00,21038.9296875,21109.6328125,21019.515625,21100.908203125,21100.908203125,174714880
2023-01-23 13:00:00+00:00,21091.44921875,21091.44921875,20968.287109375,20987.841796875,20987.841796875,410540032
