Datetime,BTC-EUR_Open,BTC-EUR_High,BTC-EUR_Low,BTC-EUR_Close,BTC-EUR_Adj Close,BTC-EUR_Volume
2020-01-17,7834.3310546875,8051.61376953125,7790.625,8051.0009765625,8051.0009765625,32795485000
2020-01-18,8049.35498046875,8125.83056640625,7959.146484375,8063.265625,8063.265625,29157288013
2020-01-19,8062.03662109375,8263.1845703125,7772.27783203125,7847.591796875,7847.591796875,30842637240
2020-01-20,7846.1376953125,7880.931640625,7722.77197265625,7802.2333984375,7802.2333984375,23811739272
2020-01-21,7803.4482421875,7896.4912109375,7702.06494140625,7889.4091796875,7889.4091796875,21737558317
2020-01-22,7887.89013671875,7936.46826171875,7788.61865234375,7823.0751953125,7823.0751953125,20366964887
2020-01-23,7822.8720703125,7829.36279296875,7541.40869140625,7604.298828125,7604.298828125,23311436253
2020-01-24,7603.44140625,7719.294921875,7489.09619140625,7660.26220703125,7660.26220703125,22129639052
2020-01-25,7655.44189453125,7672.07080078125,7524.6455078125,7589.61279296875,7589.61279296875,17820070773
2020-01-26,7586.49462890625,7797.86181640625,7551.20166015625,7797.02392578125,7797.02392578125,20114378449
2020-01-27,7797.4580078125,8148.42724609375,7797.4580078125,8085.50048828125,8085.50048828125,25996943940
2020-01-28,8087.95556640625,8491.0302734375,8084.228515625,8490.75,8490.75,31208880037
2020-01-29,8489.7333984375,8547.8037109375,8425.353515625,8458.931640625,8458.931640625,27857927450
2020-01-30,8458.375,8657.1953125,8379.80859375,8621.291015625,8621.291015625,29356103023
2020-01-31,8620.673828125,8633.064453125,8352.560546875,8427.623046875,8427.623046875,26527473551
2020-02-01,8423.8623046875,8508.2666015625,8394.6181640625,8466.3994140625,8466.3994140625,23365749350
2020-02-02,8463.646484375,8534.8330078125,8308.6142578125,8426.54296875,8426.54296875,27806989192
