Datetime,GBPEUR=X_Open,GBPEUR=X_High,GBPEUR=X_Low,GBPEUR=X_Close,USDEUR=X_Open,USDEUR=X_High,USDEUR=X_Low,USDEUR=X_Close,BTC-EUR_Open,BTC-EUR_High,BTC-EUR_Low,BTC-EUR_Close
2025-01-08 00:00:00+00:00,1.206220030784607,1.2063000202178955,1.2058000564575195,1.206089973449707,0.96670001745224,0.96670001745224,0.9664999842643738,0.9664999842643738,93737.6640625,93737.6640625,93656.7109375,93657.5859375
2025-01-08 00:05:00+00:00,1.2057000398635864,1.2061699628829956,1.2057000398635864,1.206030011177063,0.9664999842643738,0.9664999842643738,0.9664000272750854,0.9664999842643738,93489.6171875,93704.03125,93489.6171875,93704.03125
2025-01-08 00:10:00+00:00,1.2061100006103516,1.2061899900436401,1.2057000398635864,1.2061899900436401,0.9666000008583069,0.9666000008583069,0.9663000106811523,0.9664000272750854,93695.9921875,93741.3046875,93695.9921875,93741.3046875
2025-01-08 00:15:00+00:00,1.2058000564575195,1.2062000036239624,1.2057000398635864,1.2061400413513184,0.9664000272750854,0.9664000272750854,0.9663000106811523,0.9664000272750854,93754.0625,93804.4609375,93754.0625,93804.4609375
2025-01-08 00:20:00+00:00,1.2061200141906738,1.2061699628829956,1.2057000398635864,1.2059799432754517,0.9663000106811523,0.9663000106811523,0.9661999940872192,0.9661999940872192,93806.015625,93864.9921875,93704.765625,93704.765625
2025-01-08 00:25:00+00:00,1.2056000232696533,1.206130027770996,1.2056000232696533,1.2061100006103516,0.9660999774932861,0.9660999774932861,0.9660000205039978,0.9660999774932861,93696.4296875,93796.8046875,93653.828125,93653.828125
2025-01-08 00:30:00+00:00,1.2061200141906738,1.2061500549316406,1.2056000232696533,1.2061500549316406,0.9660999774932861,0.9663000106811523,0.9660999774932861,0.9663000106811523,93637.4453125,93746.796875,93599.109375,93746.796875
2025-01-08 00:35:00+00:00,1.2058000564575195,1.2062100172042847,1.2058000564575195,1.2061500549316406,0.9663000106811523,0.9664000272750854,0.9663000106811523,0.9663000106811523,93753.6484375,93814.890625,93753.6484375,93814.890625
2025-01-08 00:40:00+00:00,1.2061699628829956,1.2061699628829956,1.2057000398635864,1.206089973449707,0.9661999940872192,0.9661999940872192,0.9660000205039978,0.9660000205039978,93814.890625,93856.8359375,93814.890625,93851.421875
2025-01-08 00:45:00+00:00,1.2057000398635864,1.2061599493026733,1.2057000398635864,1.2061400413513184,0.9660999774932861,0.9661999940872192,0.9660999774932861,0.9661999940872192,93903.9609375,93903.9609375,93777.25,93781.7109375
