Datetime,USDEUR=X_Open,USDEUR=X_High,USDEUR=X_Low,USDEUR=X_Close,GBPEUR=X_Open,GBPEUR=X_High,GBPEUR=X_Low,GBPEUR=X_Close,BTC-EUR_Open,BTC-EUR_High,BTC-EUR_Low,BTC-EUR_Close
2023-01-09 00:00:00+00:00,0.5683123530840799,0.5668933489485735,0.5740319339597022,0.5715921403801989,0.2099222584475786,0.2104996265062944,0.2116714303232694,0.20836582305129348,0.00012653165019491097,0.0009244844911877326,0.0003676824262287548,0.0009943670186519926
2023-01-09 01:00:00+00:00,0.5694599653047465,0.5623581264685757,0.5683375875739962,0.5635738479678771,0.20101019162714273,0.20362591725659662,0.21068214619237757,0.20688629127958258,0.0009360648757790191,0.0009529871386067812,0.0010120809632602201,0.0011820687424720366
2023-01-09 02:00:00+00:00,0.5648681477730371,0.5521543827306079,0.5649201651007445,0.5532642247197455,0.20437671011348435,0.2111979231612402,0.21266071445416124,0.2157646580082293,0.0011561794466813102,0.0012754822504869034,0.001145092722947355,0.0010775207558436917
2023-01-09 03:00:00+00:00,0.554534847515388,0.5521543827306079,0.5649201651007445,0.5624281825499722,0.21417998361596347,0.2127916546424249,0.21859524011659204,0.21379234101207878,0.0009874069866120105,0.0011643780331263287,0.0012408956236911184,0.0013385036738537137
2023-01-09 04:00:00+00:00,0.560275645916807,0.5510204081632661,0.5615034214956829,0.5521192420583461,0.20794153684165906,0.2189682548165237,0.2205738083783757,0.22336225359268624,0.0012894557107801796,0.0013012805128555516,0.0014109576657538314,0.001407936820032818
2023-01-09 05:00:00+00:00,0.554534847515388,0.5442179123379542,0.5592258187150385,0.5521192420583461,0.21685360366209316,0.22255474443886136,0.22452976577902284,0.22730806368337575,0.001386405327279877,0.0013424746934363463,0.001402349223502103,0.001275734494200792
2023-01-09 06:00:00+00:00,0.5522389387495341,0.5408159886359254,0.5558090751099769,0.5486822458046312,0.22081386646772927,0.22803304795801616,0.2274976181717001,0.22286829226985816,0.0012386073819967425,0.001065797026206572,0.0011581639628927831,0.0009566269792681825
2023-01-09 07:00:00+00:00,0.5476464368933041,0.5487524590285808,0.5478364470754364,0.5555555555555554,0.21982350566477038,0.22354993593009276,0.2205738083783757,0.22612490870536206,0.0009240345494811175,0.0010862875121070426,0.0009959514609359232,0.0012452417988841336
2023-01-09 08:00:00+00:00,0.555683144060577,0.5430839377706125,0.5432805626459558,0.5383733053130051,0.21289216045025405,0.21777236241596398,0.2205738083783757,0.22276950000529183,0.0012379115981996647,0.0010359814615639173,0.001016317222999913,0.0009962742144591363
2023-01-09 09:00:00+00:00,0.5407573419466978,0.5487524590285808,0.550114049856079,0.5589918690527629,0.21586324285913427,0.24556646940973614,0.22947618643348378,0.2429948639783408,0.0009395101278065199,0.001638767568417493,0.001070108660175595,0.001734291679032579
2023-01-09 10:00:00+00:00,0.5591273493716198,0.5544216560759203,0.5660593059251617,0.5612825171320672,0.2376476393056386,0.2382949210794134,0.2116714303232694,0.20520917497874258,0.001648513817031766,0.0019514887409661508,0.0019081631671782062,0.0019552234850925
2023-01-09 11:00:00+00:00,0.5625715546826608,0.5498864335959226,0.5546699342855597,0.5475372631432318,0.19902947002122495,0.20880613836011896,0.21068214619237757,0.21744295040745953,0.0019213620663611763,0.0017193829302514785,0.0017809621060110026,0.0015725726933852324
2023-01-09 12:00:00+00:00,0.5464981403481151,0.5362807661559277,0.5478364470754364,0.5429552842281193,0.2099222584475786,0.20870638169512645,0.2116714303232694,0.2074778687685903,0.0015012545430754254,0.00135434705602272,0.0015565649356829858,0.0015358086895027045
