Datetime,USDEUR=X_Open,USDEUR=X_High,USDEUR=X_Low,USDEUR=X_Close,GBPEUR=X_Open,GBPEUR=X_High,GBPEUR=X_Low,GBPEUR=X_Close,BTC-EUR_Open,BTC-EUR_High,BTC-EUR_Low,BTC-EUR_Close
2025-01-08 00:00:00+00:00,-1.4465152204997345,-1.4764744049541056,-1.4997186934886093,-1.5302624478233406,2.067897863228052,2.04871156510195,2.053313780242084,2.0269275629354015,1.9123472965412187,1.8723726071217854,1.8861516736456794,1.8431424241219756
2025-01-08 00:05:00+00:00,-1.5238758227567906,-1.5530393511609177,-1.5388743108602407,-1.5302624478233406,1.9560757213675677,2.020450290553892,2.031734372839922,2.013949801135406,1.690430994194329,1.8420014317756674,1.737734926554538,1.8847164087670734
2025-01-08 00:10:00+00:00,-1.4851955216282626,-1.5147568780575116,-1.5780532768409192,-1.5690375155648062,2.0442362775019567,2.0248021641781575,2.031734372839922,2.0485743664149174,1.8750653577469414,1.8756601722115163,1.9210422386528916,1.9180804929961335
2025-01-08 00:15:00+00:00,-1.562533072454372,-1.5912990099180164,-1.5780532768409192,-1.5690375155648062,1.9775839233439423,2.0269781009902905,2.031734372839922,2.037763865034802,1.9270182357105454,1.9326916661715667,1.9726217075666963,1.9746127203924282
2025-01-08 00:20:00+00:00,-1.6012133735829002,-1.6295814830214226,-1.6172322428215977,-1.6466338944201182,2.0463896612516774,2.020450290553892,2.031734372839922,2.0031134990360058,1.9734983431312325,1.9873527269338715,1.9288350199780904,1.8853737602484257
2025-01-08 00:25:00+00:00,-1.6785739758399563,-1.7061464292282345,-1.6955668261739076,-1.6854320838477743,1.9345675193911929,2.011772447315029,2.01015496543776,2.031262083775162,1.8754567691778523,1.9257779026781416,1.8835910892209256,1.8397787426056942
2025-01-08 00:30:00+00:00,-1.6785739758399563,-1.6295814830214226,-1.6564112088022762,-1.607835704992462,2.0463896612516774,2.0161243209392947,2.01015496543776,2.039931125454682,1.8226861209032377,1.8806197392889428,1.8349885599228914,1.9229966429045446
2025-01-08 00:35:00+00:00,-1.6012133735829002,-1.5912990099180164,-1.5780532768409192,-1.607835704992462,1.9775839233439423,2.029154037802423,2.053313780242084,2.039931125454682,1.9266477927491474,1.9421099052161819,1.9722539271479647,1.9839485100478034
2025-01-08 00:40:00+00:00,-1.639893674711428,-1.6678639561248285,-1.6955668261739076,-1.7242071515892399,2.0571309444794497,2.020450290553892,2.031734372839922,2.0269275629354015,1.9814384035868569,1.9799874523551615,2.026650732854317,2.016648249694646
2025-01-08 00:45:00+00:00,-1.6785739758399563,-1.6678639561248285,-1.6564112088022762,-1.6466338944201182,1.9560757213675677,2.0182743537417593,2.031734372839922,2.037763865034802,2.061125577226444,2.0225423721432647,1.9932174110156633,1.9542488106722389
2025-01-08 00:50:00+00:00,-1.639893674711428,-1.5912990099180164,-1.6172322428215977,-1.607835704992462,2.0334949942741845,1.996566793639768,2.01015496543776,1.99880477891553,1.9515793030002138,2.004284392632056,1.9970062432539166,2.025697322214538
2025-01-08 00:55:00+00:00,-1.562533072454372,-1.5912990099180164,-1.5780532768409192,-1.607835704992462,1.9560757213675677,1.9943908568276352,2.01015496543776,1.9793252358558944,2.022907046793915,2.0765332211383494,2.0678213219927,2.1171950539380804
2025-01-08 01:00:00+00:00,-1.639893674711428,-1.6295814830214226,-1.6564112088022762,-1.607835704992462,1.9926319740711556,1.9791592991427056,1.9885755580355977,2.0031134990360058,2.141497720870125,2.1036662154196897,2.100977073704009,2.065292259314713
2025-01-08 01:05:00+00:00,-1.6012133735829002,-1.5912990099180164,-1.6564112088022762,-1.6854320838477743,1.9345675193911929,1.9791592991427056,1.9885755580355977,1.99013573723601,2.0157637881797883,1.9767563261510912,1.9522411209664212,1.9986130425626512
2025-01-08 01:10:00+00:00,-1.6785739758399563,-1.6678639561248285,-1.6955668261739076,-1.6466338944201182,1.9969387415705966,1.9748333295281082,2.01015496543776,1.9836597566956544,1.9854154233045065,1.946124120958793,1.9138184760887493,1.8962550251950654
2025-01-08 01:15:00+00:00,-1.6785739758399563,-1.6678639561248285,-1.6564112088022762,-1.6466338944201182,1.9345675193911929,1.9813352359548384,1.9669961506334357,1.9793252358558944,1.8512032394410427,1.9289737545786738,1.8914116275588588,1.9579201886266
2025-01-08 01:20:00+00:00,-1.6012133735829002,-1.6295814830214226,-1.6564112088022762,-1.6854320838477743,1.9904785903214353,1.9530998654164486,1.9669961506334357,1.9728234545962544,1.9759935910032906,1.9366141687249796,1.9754390443592436,1.9323394256607853
2025-01-08 01:25:00+00:00,-1.6785739758399563,-1.7061464292282345,-1.6955668261739076,-1.7242071515892399,1.8915511154384437,1.94007014855332,1.9669961506334357,1.9555111719564986,1.9327216594181065,1.8929375260843717,1.9421514468374461,1.9148636665980268
2025-01-08 01:30:00+00:00,-1.6785739758399563,-1.6678639561248285,-1.6955668261739076,-1.7242071515892399,1.971123772094781,1.966129582279577,1.9669961506334357,1.9706561941763743,1.8908476258004618,1.9206419640830257,1.9367110723414926,1.9292344888765256
2025-01-08 01:35:00+00:00,-1.7172312255375375,-1.7444060879853334,-1.7347457921545861,-1.7630053410168958,1.8915511154384437,1.9552758022285814,1.9669961506334357,1.9793252358558944,1.9324281008449231,1.8926412219346536,1.8522117863246221,1.808155940492131
2025-01-08 01:40:00+00:00,-1.7945918277945936,-1.7826885610887393,-1.8131037241159431,-1.7630053410168958,1.9926319740711556,1.959627675852847,1.9669961506334357,1.9684889337564944,1.7987121707599358,1.7576746817380025,1.782978857311703,1.7383857731575403
2025-01-08 01:45:00+00:00,-1.7559115266660656,-1.7061464292282345,-1.7347457921545861,-1.7242071515892399,1.8915511154384437,1.9530998654164486,1.9669961506334357,1.9749907150161343,1.7256090965474595,1.6906182307124853,1.646893163127844,1.6040203331287914
2025-01-08 01:50:00+00:00,-1.7172312255375375,-1.7444060879853334,-1.7739247581352646,-1.8018035304445519,1.9904785903214353,1.9617777086553114,1.9669961506334357,1.9858012163962502,1.6181946167217272,1.5754687942434171,1.5996090919346966,1.570914993631753
2025-01-08 01:55:00+00:00,-1.7945918277945936,-1.8209710341921452,-1.8131037241159431,-1.840601719872208,1.9345675193911929,1.9639536454674442,1.9885755580355977,1.9749907150161343,1.5738882406405639,1.7069290686684027,1.6220298189709543,1.7508264995971752
2025-01-08 02:00:00+00:00,-1.8332721289231217,-1.8592535072955514,-1.8522593414875745,-1.8793767876136733,1.9883252065717147,1.9617777086553114,1.9669961506334357,1.9836597566956544,1.7732284908116913,1.7319526595981776,1.7271456261963427,1.6821192835941328
2025-01-08 02:05:00+00:00,-1.9106096797492311,-1.89751316605265,-1.891438307468253,-1.9181749770413294,1.9345675193911929,1.9900389832033696,2.01015496543776,1.9923029976558901,1.7093725116544887,1.8274613638573518,1.7565403026821327,1.8703036278833818
2025-01-08 02:10:00+00:00,-1.9106096797492311,-1.89751316605265,-1.891438307468253,-1.9181749770413294,1.999066489799487,1.9617777086553114,1.9885755580355977,1.9728234545962544,1.8655037356489714,1.861578670239193,1.9115493402977073,1.892485743828588
