Datetime,GBPEUR=X_Open,GBPEUR=X_High,GBPEUR=X_Low,GBPEUR=X_Close,USDEUR=X_Open,USDEUR=X_High,USDEUR=X_Low,USDEUR=X_Close,BTC-EUR_Open,BTC-EUR_High,BTC-EUR_Low,BTC-EUR_Close
2025-01-08 00:00:00+00:00,0.9587144048449119,0.9599797402940595,0.9590407499895406,0.9527957818393986,0.11904840746855427,0.10852670196742054,0.10924171921723769,0.09302024710524393,0.9521592890652926,0.9507812546914316,0.9546592929556255,0.9432971268750094
2025-01-08 00:05:00+00:00,0.9288985495358872,0.9519712840689749,0.9531884320810349,0.9493014887217015,0.10317276352574822,0.09302024710524393,0.10084197767081093,0.09302024710524393,0.9058288766151783,0.9443183387678857,0.9233346905179651,0.9518989942543286
2025-01-08 00:10:00+00:00,0.9524053643932291,0.9532044835610094,0.9531884320810349,0.9586242349721061,0.11111058549715835,0.10077347453633934,0.09243722733397419,0.08527164019110955,0.9443757797736723,0.9514808409447113,0.9620232400781497,0.9588021917760656
2025-01-08 00:15:00+00:00,0.934633419458919,0.9538210833070337,0.9531884320810349,0.9557134818581545,0.09523967207996975,0.08527164019110955,0.09243722733397419,0.08527164019110955,0.955222203576561,0.9636170110552627,0.9729095206990195,0.9704989951224725
2025-01-08 00:20:00+00:00,0.9529795349218801,0.9519712840689749,0.9531884320810349,0.9463837887029456,0.08730185010855962,0.07751841276002835,0.08403247699713745,0.06976518532893294,0.9649260537432767,0.975248758459589,0.9636679721025345,0.9520350035955651
2025-01-08 00:25:00+00:00,0.9231636796128413,0.9495122255580526,0.947336114172515,0.9539628618469038,0.07142620616576778,0.062011957897851744,0.06722798511387396,0.062011957897851744,0.9444574964066561,0.9621457781620997,0.954118860082076,0.9426011641820828
2025-01-08 00:30:00+00:00,0.9529795349218801,0.9507454250501013,0.947336114172515,0.9562970218619142,0.07142620616576778,0.07751841276002835,0.07562772666030071,0.07751841276002835,0.9334403432098561,0.9525362253568481,0.9438608875987491,0.9598193680195735
2025-01-08 00:35:00+00:00,0.934633419458919,0.9544376830530439,0.9590407499895406,0.9562970218619142,0.08730185010855962,0.08527164019110955,0.09243722733397419,0.07751841276002835,0.955144864620344,0.9656211905576875,0.9728318975491597,0.9724306171496195
2025-01-08 00:40:00+00:00,0.9558435522016708,0.9519712840689749,0.9531884320810349,0.9527957818393986,0.0793640281371637,0.06976518532893294,0.06722798511387396,0.05426335098371737,0.9665837340123566,0.9736814450509534,0.9843128007897057,0.9791963584222323
2025-01-08 00:45:00+00:00,0.9288985495358872,0.9513546843229506,0.9531884320810349,0.9557134818581545,0.07142620616576778,0.06976518532893294,0.07562772666030071,0.06976518532893294,0.9832203649523201,0.9827370336341836,0.9772564170911515,0.9662855993598889
